row ID,row m/z,row retention time,PB1_C18NEG_2.mzML ,PB2_C18NEG_3.mzML ,PB3_C18NEG_4.mzML ,6111_U4_C18NEG_42.mzML ,6101_U2_C18NEG_30.mzML ,6102_U1_C18NEG_26.mzML ,6110_U2_C18NEG_34.mzML ,6105_U4_C18NEG_47.mzML ,6103_U4_C18NEG_53.mzML ,6105_U1_C18NEG_43.mzML ,6104_U1_C18NEG_55.mzML ,6113_U4_C18NEG_62.mzML ,6105_U2_C18NEG_40.mzML ,6113_U3_C18NEG_15.mzML ,6102_U3_C18NEG_48.mzML ,6101_U3_C18NEG_29.mzML ,6108_U4_C18NEG_18.mzML ,6104_U4_C18NEG_12.mzML ,6111_U1_C18NEG_51.mzML ,6105_U3_C18NEG_39.mzML ,6110_U4_C18NEG_10.mzML ,6111_U3_C18NEG_54.mzML ,6104_U2_C18NEG_19.mzML ,6101_U1_C18NEG_59.mzML ,6111_U2_C18NEG_35.mzML ,6113_U2_C18NEG_31.mzML ,6101_U4_C18NEG_14.mzML ,6103_U3_C18NEG_61.mzML ,6108_U3_C18NEG_28.mzML ,6109_U1_C18NEG_58.mzML ,6104_U3_C18NEG_32.mzML ,6110_U3_C18NEG_45.mzML ,6108_U2_C18NEG_27.mzML ,6108_U1_C18NEG_44.mzML ,6102_U4_C18NEG_50.mzML ,PooledQC10_C18NEG_64.mzML ,6103_U2_C18NEG_60.mzML ,PooledQC9_C18NEG_57.mzML ,6102_U2_C18NEG_16.mzML ,6112_U2_C18NEG_37.mzML ,6110_U1_C18NEG_11.mzML ,6112_U4_C18NEG_63.mzML ,6109_U3_C18NEG_52.mzML ,6109_U4_C18NEG_22.mzML ,6109_U2_C18NEG_13.mzML ,6106_U4_C18NEG_36.mzML ,6113_U1_C18NEG_24.mzML ,PooledQC5_C18NEG_25.mzML ,6106_U3_C18NEG_20.mzML ,PooledQC6_C18NEG_33.mzML ,6112_U3_C18NEG_56.mzML ,PooledQC4_C18NEG_17.mzML ,PooledQC8_C18NEG_49.mzML ,PooledQC7_C18NEG_41.mzML ,6103_U1_C18NEG_21.mzML ,6106_U1_C18NEG_23.mzML ,6106_U2_C18NEG_46.mzML ,6112_U1_C18NEG_38.mzML ,Prerun_PooledQC3_C18NEG_7_1.mzML 
1957,370.0785747,0.73332924,0,0,0,3990.016,3680.2607,3496.4058,2746.17,3453.331,20682.42,5087.1816,12197.343,2577.8416,19865.807,2827.1157,3038.2012,3354.1504,8399.827,13130.406,4499.1323,7112.3706,2622.9102,2935.8574,33351.73,2306.5042,14106.84,3620.6863,1972.0001,181364.45,10506,195283.22,3399.3354,2715.0066,10605.33,9447.036,4746.885,42360.797,100801.24,36294.863,4674.186,4450.7134,4936.102,3569.4653,5906.1636,33723.25,554753.2,140773.7,3179.1733,49291.74,163166.7,40374.164,3715.5933,32978.39,44211.07,49442.117,198764.44,4599.981,39555.547,7192.6187,36855.73
1964,499.0756256,0.7053456,0,0,0,1729.8732,1900.2081,1986.4675,3551.4517,2036.7467,3225.7664,1942.509,1404.8005,2623.5688,2674.9246,2252.136,1950.29,2084.429,2091.3203,2180.9524,1884.4327,1584.6414,2871.0068,2145.401,2268.5737,1741.7521,2403.1729,2486.3704,2276.8125,2665.2668,2347.4214,4174.805,1761.5148,1921.5398,2026.3254,2420.0803,2626.252,1952.1543,1771.2937,2491.6968,2304.5798,1697.1282,2062.2615,2949.5562,9394.653,2170.0554,12536.279,19114.361,2523.012,2244.9531,10463.566,1889.449,2975.619,2601.7751,2049.8132,2195.468,2312.2705,8687.292,14360.839,2847.5684,2200.7751
1969,310.97609,0.71900237,0,1005.06665,1336.9253,55626.69,73050.555,86704.836,102870.61,77251.234,63273.56,70613.586,87257.65,75269.57,59303.645,75092.586,69137.734,79662.625,60978.297,80948.7,58844.867,66625.01,70227,49281.453,90352.14,73153.336,66232.086,82908.04,73043.836,55557.7,53606.086,58838.348,86734,67851.94,17040.846,58334.707,76691.7,55451.805,62480.117,60764.703,76080.47,74669.66,59815.99,12376.847,51336.617,59255.637,42889.58,0,68403.805,54228.47,0,58809.297,56321.797,55520.664,55730.78,56331.39,53150.95,1227.0989,1986.7505,58016.816,59348.15
1970,291.0344701,0.71695656,0,0,0,22876.672,31448.648,29264.34,36290.96,30482.205,18923.055,30331.049,26549.768,27711.389,25797.154,21329.412,29715.828,32434.213,20879.445,18712.607,23416.75,25809.545,26435.635,21821.035,29723.65,28060.543,30666.002,25284.328,28478.07,27971.705,27356.674,25584.336,32283.59,31522.541,19872.928,26949.996,30089.209,22517.146,30229.56,25223.625,25947.95,32194.223,22308.445,10438.1045,13723.629,14210.657,20306.383,3066.0115,17619.527,23007.553,2127.4966,24472.49,22774.213,19999.492,23536.045,23007.885,21806.668,4003.9043,3106.489,22945.234,18798.92
1971,576.1383785,0.7053255,0,0,0,0,1191.1466,1416.702,1044.0054,2239.2495,1260.1454,2105.8845,1214.5566,0,1171.2407,1619.1736,1218.3877,1317.0367,2396.204,1346.0066,0,1548.0784,0,1650.0475,1519.3079,1501.4307,1226.2191,1268.6453,3902.466,1210.3906,1665.1857,1800.7798,2761.6982,2049.554,2389.2915,1557.9019,2221.1328,13674.063,0,10854.669,1283.3251,1170.4324,1355.6008,1371.2615,2949.6467,1311.0667,3904.3823,2408.7546,1219.0355,13270.603,1268.5792,13568.351,1603.781,13122.565,13221.835,12224.329,1560.2101,32903.26,1657.6688,4785.12,11761.141
1979,424.0493213,0.7205296,0,0,0,23092.508,18950.043,10549.774,8377.034,19477.725,9328.327,13857.699,16996.408,9535.785,19572.1,12381.723,12359.673,13670.965,25425.797,17614.89,20548.19,19089.398,17808.68,24487.258,13141.4795,12180.107,22909.22,11105.016,11296.368,14739.827,31650.77,9920.144,18126.68,16692.564,84006.29,25033.041,9119.755,15857.482,15412.083,13992.349,12872.945,11276.342,14013.63,11583.9,14342.301,14847.324,9632.308,30016.102,11412.82,16316.256,20110.594,15754.01,13873.785,16182.653,17778.229,15534.672,9486.907,39081.527,32975.625,8124.777,13597.703
1998,479.0535376,0.7369018,0,0,0,1715.251,1446.0248,2122.0615,1198.1077,15126.667,1831.1595,1591.1226,1307.0695,2267.199,1559.0834,1789.1217,1350.1722,1408.376,2333.9465,1432.3676,1423.164,1181.5974,1552.7778,1432.5879,2797.9536,1084.1035,1380.2406,1552.1428,1550.6931,2339.4724,1732.5865,1505.2811,1261.4498,1963.6455,1461.6328,1666.2916,1363.4296,58957.105,1368.0098,49748.68,1387.55,1296.2656,1999.689,1409.1647,1559.4673,1577.174,1382.4543,51792.47,1701.6155,55162.496,54749.723,56741.84,2164.9072,55169.734,45584.344,57016.605,1910.2408,75798.85,92417.94,1698.3668,41598.703
1999,405.0284881,0.72043055,0,0,0,34730.88,96463.87,66619.445,213321.17,91735.66,129526.12,48756.926,95908.39,175216.77,51449.867,93650.5,79031.29,85899.19,33191.805,83256.77,39920.36,46166.01,59665.91,23897.86,104143.43,91744.19,40311.84,81433.664,149243.03,49666.91,30795.021,94027.234,98730.94,58924.668,7177.9614,35155.348,118394.02,56941.598,90772.414,70200.91,90100.35,85034.02,51441.785,19833.592,76230.016,61350.074,99229.04,2392.9783,67807.85,54549.285,1848.058,53988.297,52601.324,60348.582,59920.574,50394.215,118093.91,1468.8667,2815.8806,58604.99,59377.805
2003,230.0138501,0.7629089,0,1023.75616,0,26786.172,173433.34,7272.1816,31827.668,1094556,11000.619,7373.92,70836.664,17904.19,130148.21,35849.348,32233.666,134198.53,2211424.5,9495.079,18876.928,8621.85,12117.561,37793.957,11300.522,23009.832,38566.39,22865.348,27083.012,9114.438,1578555.1,10206.645,10229.037,43190.332,3394459.8,43484.773,19566.135,156366.8,15731.292,156836.2,34304.574,6456.278,17292.02,9810.538,9035.214,7181.1826,13727.778,10035.471,10357.794,141332.06,28076.79,147103.05,7163.173,155098.89,146966.95,144987.78,14444.867,29461.332,10327.498,16509.072,151677.11
2006,418.1149275,0.72181994,0,0,0,9386.856,27600.758,19513.6,10812.652,20853.95,9241.5,19199.125,20823.188,13059.288,12498.073,12116.981,19061.424,18562.781,39532.723,15507.041,10691.006,14556.905,8218.998,12465.774,19590.82,21990.383,9404.903,14308.31,19124.709,11639.262,47355.445,17626.275,21520.775,11554.421,38852.805,58247.82,15387.877,17693.52,14983.317,15689.647,12834.782,24410.191,9447.702,3283.9636,13739.756,11171.573,22933.49,2821.0334,9450.607,16921.133,2339.8943,16098.373,25316.037,15197.12,14850.094,16121.546,19810.527,4835.6636,2591.4136,32652.277,11958.724
2014,303.0714678,0.7266803,0,0,0,25215.324,30536.902,19851.105,31402.518,40252.754,44833.547,33297.484,19085.322,27795.504,32075.152,24280.33,46796.59,46223.152,15087.431,32121.346,20776.326,37149.266,30813.756,20067.438,74689.336,19763.668,21229.625,27784.754,24208.705,48590.234,32739.354,15931.47,17152.277,18933.053,19713.385,11802.252,31129.447,29613.076,38695.39,23440.69,30430.527,17182.871,38076.78,9767.625,9598.525,34350.965,29755.97,23211.75,21613.617,32399.932,57942.355,28272.924,24715.87,23507.783,29041.742,32610.516,35223.785,68660.23,29707.555,20937.56,22211.62
2016,258.0423785,0.6993918,0,0,0,11518.4375,7196.173,9132.303,9889.745,6244.516,6408.332,9774.706,8165.855,59555.188,7014.732,36484,5351.037,8814.04,11459.4375,48526.562,18517.875,7432.72,7336.938,7335.915,8886.244,7936.938,7718.891,6540.5967,13119.032,6704.7534,6943.805,21422.594,8728.495,4343.4697,8333.651,10972.04,7198.5513,8425.397,9324.689,7122.0503,8100.576,7012.7524,8896.954,5575.4307,4921.838,6540.05,6953.8,7923.142,4598.1265,8633.287,6327.9077,8184.0464,6757.713,7063.3687,7429.8154,7561.8643,7156.649,7209.5947,6087.407,7236.8906,6442.5264
2028,549.0364252,0.75700533,0,0,0,1020.50684,1264.0416,0,1164.9734,1231.2,0,1153.5995,1087.5364,1205.006,1469.6577,1218.331,1073.6892,0,1470.1592,1210.3984,1321.4484,1064.7736,1113.4589,1186.9207,1480.3829,1003.0038,1026.2393,0,1569.6615,1396.7977,1017.57434,1171.6519,0,1127.4266,1500.3048,1324.779,1402.9708,5133.264,1884.7351,3601.4087,1484.0596,0,1317.6154,1315.0573,1347.48,1148.066,2671.2305,130153.234,1166.4515,3141.2256,172856,3414.098,1553.94,4298.453,3851.6648,4331.868,1215.9619,82085.016,81895.68,1345.5089,4519.9834
2039,485.0954708,0.68083376,0,0,0,1766.916,1969.4229,2078.9668,1888.7134,2009.3416,1626.0334,2227.7737,1608.152,1863.0631,2804.0986,2504.0618,2382.0293,2106.6768,6126.34,2012.4602,1991.3531,2074.5078,1998.2616,2391.0833,2025.0006,1919.8162,2234.7505,2645.8662,1891.9696,2056.3892,3648.3643,2660.81,2162.8801,4184.736,4345.5854,2701.0127,3109.6875,2498.7751,2138.7278,2200.8623,2492.9917,1756.808,1938.2583,2263.9004,3047.6091,3062.413,2533.249,12265.409,2416.0823,2643.793,16029.959,2745.5886,2275.2258,2335.7356,2664.5396,2338.4824,1602.4204,59418.535,10055.513,2511.5654,2153.0278
2040,303.0712396,0.7276725,0,0,0,25215.324,30536.902,19851.105,31402.518,40252.754,44833.547,33297.484,19085.322,27795.504,34297.24,24280.33,46796.59,46223.152,15087.431,32121.346,20776.326,37149.266,30813.756,20067.438,74689.336,19763.668,21229.625,27784.754,24208.705,48590.234,32739.354,15931.47,17152.277,18933.053,19713.385,11802.252,31129.447,29613.076,38695.39,29017.701,30430.527,17182.871,38076.78,30080.736,9598.525,34350.965,29755.97,23211.75,21613.617,32399.932,57942.355,28272.924,24715.87,23507.783,29041.742,32610.516,35223.785,68660.23,23004.059,20937.56,22211.62
2042,584.0883046,0.6968971,0,0,0,1191.6068,1020.02747,1133.7792,0,1079.5731,2581.037,1053.6068,1383.7699,1300.6453,1418.1411,1077.9149,1357.8851,1558.5007,2492.498,1221.2556,1333.0895,0,1298.6035,1207.5563,3290.524,1249.281,1537.6343,1175.8026,0,9951.337,1645.0629,14850.114,1109.6882,0,2062.6062,1584.575,1476.3253,2412.592,13935.569,2240.0032,1489.1887,1150.4708,1593.7172,1296.3757,1315.8179,2058.981,32436.584,2552.8303,1258.685,2823.7568,1377.2496,2746.7197,1849.4517,2354.7278,3100.173,2952.5325,18472.096,0,1592.3225,1384.0729,2611.9097
2072,573.1087027,0.6951888,0,0,0,0,1564.3948,1315.011,1212.0082,5382.284,1605.2543,1312.251,1123.7203,1275.5963,2290.4263,1543.3196,2130.751,1696.9247,3026.8428,1609.7236,1676.253,1469.6489,1994.6694,1615.4722,1588.8958,1317.0051,1801.0161,2063.3645,1471.2194,1764.4906,2285.9285,2784.6277,1047.9495,3191.7656,2006.4987,1880.356,1855.7482,26396.8,1575.043,25501.117,2473.4038,1368.9917,1506.0817,2174.1094,1754.9393,1839.014,3827.4006,7583.1196,2121.144,29886.406,7346.8213,27681.47,1519.3945,25868.934,28428.953,30054.957,2400.9688,5488.747,6107.258,2289.3787,27182.234
2077,144.048562,0.7634052,0,0,0,2638.149,3437.2798,10086.496,10875.468,12445.819,10207.166,3024.8577,10737.677,10589.916,11596.689,12602.655,5249.948,12053.964,2724.7832,2948.0627,2476.4075,13146.233,8442.853,3764.186,12341.027,3627.792,2630.5652,4289.7783,3535.9316,4628.4106,15068.362,12125.835,12660.626,3779.9363,26033.15,19493.629,3372.9773,15228.891,16220.136,15161.592,4383.2573,15832.239,4181.4883,36365.39,4187.2256,10176.044,17599.396,1980.1431,4450.4307,3420.2402,2310.0872,13232.636,18549.371,14244.139,3163.3198,3027.5154,19263.76,16686.42,0,19418.795,2508.3142
2085,422.0501323,0.7268795,0,0,0,8559.401,6211.2007,4910.7686,3516.9697,11584.159,13048.554,4546.6753,5717.0435,5937.927,6312.6025,7679.97,7380.286,6878.4624,6717.68,4976.1416,12496.401,6132.9927,5949.4463,16059.238,16461.271,6614.7666,16460.9,10802.002,8580.522,20608.555,19327.734,6152.693,12037.555,5262.969,21457.025,6399.8677,10441.037,8983.496,16470.44,7511.159,8676.33,8814.46,6024.016,14691.326,9970.659,8691.635,12215.959,5975.0195,13749.426,8631.906,4535.593,7588.45,13356.911,7223.0005,7545.202,8894.127,17332.008,7936.109,6755.84,20895.283,7733.9253
2092,218.1031682,0.74752086,0,0,0,13785.02,19853.598,13012.574,11549.192,19291.594,14139.406,17068.768,26657.715,15783.669,10728.29,16419.678,18943.016,16313.9375,55600.754,25572.838,10353.341,17102.305,10964.555,13078.922,15799.034,20665.197,9659.826,12954.269,17995.88,10654.177,60478.12,15069.59,18935.062,8772.858,64947.1,73893.83,17441.355,16069.205,16142.754,15357.641,11968.977,23428.514,10238.4375,31124.127,18646.918,15202.892,20880.78,7816.7603,11119.82,15122.123,8715.954,16259.596,30432.121,14842.054,16182.708,18059.988,12525.272,10280.49,6543.5063,25983.873,14107.02
2101,247.0276722,0.75451654,1121.4902,0,0,11656.164,18421.383,7439.3916,24980.5,12509.654,40544.082,18245.355,10774.858,19133.783,32564.943,21968.53,8966.213,7660.6357,24934.475,29960.91,12518.911,7266.2646,39782.77,10092.975,28159.379,9512.658,15522.745,14906.823,11776.621,26651.264,11466.877,13326.321,13660.916,19991.209,17641.504,16025.828,9083.359,19042.125,12102.148,17172.602,13262.872,17600.611,42712.156,29991.273,21184.703,16835.209,22891.268,14024.47,27933.385,15777.032,13883.103,7549.2017,29548.982,16256.156,16723.137,17164.42,16913.932,18747.305,11501.458,25892.137,16708.752
2104,175.0240668,0.75290745,1181.2784,0,1770.6235,18934.527,6923.81,5896.429,9438.662,23864.926,16835.719,10278.778,73818.39,14288.12,11209.217,12899.503,10793.955,5583.4873,24179.975,18716.68,25531.123,10907.003,11079.673,11688.029,152437.73,5783.955,14400.983,16211.473,122114.66,338566.06,19214.041,10546.729,47421.35,9101.916,19131.795,9503.335,115724.68,15774.268,18215.938,15579.559,9444.208,13356.228,12211.551,15095.448,43101.38,12209.386,31285.047,28164.457,15369.735,15928.636,24696.154,15777.099,13780.533,16982.533,17316.615,14155.681,22621.629,25227.07,23010.57,16591.05,14423.261
2108,194.0460454,0.7984306,0,0,0,85857.49,266435.78,123845.42,212657.14,100885.555,788230.6,120836.21,425653.16,84615.375,211538.47,118945.56,117181.164,239074.69,162227.8,435183.7,75211.24,89336.85,103608.47,88728.914,388052.94,257072.69,78734.055,103907.92,171400.7,37379.676,166254.45,298033.66,378494.8,129630.195,115258.305,133158.45,239146.64,177720.69,847189.44,190014.27,194878.98,79471.234,299126.75,135475.52,283161.78,269827.5,636924.75,84825.1,123573.24,174185.1,45226.266,179549.3,157356.84,176724.28,186777.75,178034.88,851582.2,53828.3,46892.92,181766.9,180303.27
2110,137.0247574,0.73303187,0,0,0,3329.1177,4851.53,2741.8123,7323.8423,5956.785,13008.805,2738.23,10132.043,5795.9756,5890.9136,3838.7866,5627.9727,9346.381,8581.042,14665.584,6132.8784,5118.5,4727.3066,9956.901,44046.855,7792.5293,5384.7886,5913.3193,10219.509,19280.096,9963.76,31685.797,5007.8096,5334.0386,8150.055,6804.2695,12333.987,10763.5625,16682.145,10028.195,3395.093,6025.863,5785.4165,5281.103,5502.0137,7726.4653,99310.35,15494.024,4426.706,9506.176,21360.396,8722.615,7169.3667,10055.815,9439.582,9185.643,23522.596,6627.976,7632.821,6006.3926,8596.908
2128,263.0044388,0.724596,0,0,0,2663.236,4577.1353,10758.784,4661.0234,128824.516,9531.603,3207.2112,6387.5015,9478.524,12268.338,7040.049,3462.6367,6703.416,7706.7983,7318.276,2829.874,5522.4556,7487.879,3038.1523,9953.45,6167.5728,4019.02,2913.6814,4724.6235,5055.14,9945.3,7031.441,4244.129,4691.3096,9231.203,8117.0474,2825.3857,725793.06,7095.7544,735064.4,3244.917,9562.305,14831.38,15832.674,4382.896,12140.464,6680.4307,11716.466,5684.589,4300.378,11289.15,630110.94,13224.066,568255.4,4317.0547,4860.0356,8310.251,4881999,12026.146,16897.346,5168.762
2133,191.0524429,0.71305,1346.847,0,1102.3009,128032.3,127600.234,114005.57,113870.65,104292.555,126887.19,109971.586,110013.984,134915.05,105209.945,115995.516,129923.93,121963.54,105771.36,111604.45,114647.305,132193.05,127198.2,96395.17,92356.03,117962.04,102713.4,115509.53,120647.52,117221.17,108421.305,112056.88,111515.734,117008.01,73053.18,127961.72,115981.195,109978.6,55469.79,120583.01,93068.03,112666.33,100329.1,15879.032,109974.03,113085.055,101044.11,19817.88,128121.766,122920.01,16184.67,117927.234,108761.266,104687.5,47489.234,115980.49,49191.508,13635.644,55417.633,60016.523,126778.35
2134,205.035166,0.7602232,0,0,0,73709,39592.652,47546.766,44800.914,87591.4,49713.246,86330.29,42339.152,27789.938,85605.55,40775.117,41612.836,47375.812,82091.6,42669.234,56877.29,82817.16,74640.984,111372.02,46313.516,56439.492,72958.37,32792.453,36749.207,99995.18,77777.46,46076.594,49799.062,56301.86,130110.39,92609.62,38452.84,58896.594,81031.01,56407.49,38972.812,35695.29,64227.406,43444.117,50101.875,50451.367,49942.504,28519.943,28548.715,57719.867,38044.938,62586.758,54572.51,62390.336,58143.13,57539.055,59613.875,79066.08,29110.713,54178.734,55983.945
2136,343.0666181,0.7556581,0,0,0,23513.518,9829.716,9161.826,4856.6807,3503.153,19257.445,14902.092,10280.318,22613.164,15021.032,29135.389,8370.26,4347.284,14624.434,28948.25,38487.406,11720.899,21082.775,16431.34,18723.887,6744.132,13680.492,31662.18,5123.113,40550.984,13295.741,13735.144,19145.256,19714.13,9769.121,27729.912,19624.951,17753.18,8273.864,15197.475,23920.4,28723.898,27522.906,15613.254,30260.45,92555.1,44457.02,6604.4976,24945.295,16945.965,7063.367,14795.875,30662.105,17467.988,16784.822,17527.777,20435.58,12040.541,11679.827,25203.71,18475.639
2154,457.0688789,0.7258865,0,0,0,2072.705,1468.5693,1876.003,1510.6066,14086.122,2431.969,2608.5105,1937.2129,1872.3951,2706.8481,2581.1233,1638.0858,1638.405,1380.2188,1395.8566,2886.009,2211.0076,3380.5618,2765.1843,3647.6526,1946.7537,1814.1011,2613.5745,1889.9194,2733.0178,3024.6233,5569.785,2497.4568,1643.06,2953.6875,2075.887,2229.0178,80385.35,2714.9963,69558.12,1824.8007,2119.6804,3222.0852,2865.0044,4252.592,2195.0078,6429.4385,192762.2,3217.672,81421.195,200404.22,77705.07,3029.0708,75115.94,81857.55,79534.17,3388.0803,250955.8,194355.6,5073.165,76270.62
2156,147.029772,0.7601483,1251.133,1067.2144,1283.5052,95357.31,135842.72,70525.44,93652.484,72001.375,86855.19,81837.95,72438.64,97035.03,64599.508,144304.38,92885.42,155258.19,78441.81,81918.69,135042.86,86484.07,72640.86,115674.65,101021.34,51455.918,105443.22,153032.98,193559.28,113754.15,74591.09,136627.94,89578.195,87179.945,117309.625,89504.086,134959.02,103631.21,119240,102638.94,79988.33,64940.367,81496.625,59707.074,139769.19,80622.234,106788.98,30954.693,225909.73,99138.73,17688.2,92746.516,89312.63,95356.79,104351.24,91800.93,103701.734,49773.508,33576.016,61028.594,90685.266
2158,194.0281706,0.7159084,0,0,0,4863.54,8439.907,43851.516,55244.03,34862.957,217181.95,7305.705,29555.986,28415.86,67563.51,28294.49,7261.0547,31194.64,5594.563,8059.4033,7330.0454,25289.912,23972.596,5033.0645,117573.18,8362.129,6500.2563,10735.935,9450.936,6931.753,43052.535,57459.426,123515.21,7814.2935,27484.56,71940.766,9919.608,84900.33,348822.88,86511.41,8535.653,33243.92,6413.9067,114787.78,7660.98,89002.65,218881.9,0,7296.039,7014.534,0,56891.707,78527.125,70709.625,7001.192,9307.519,788093.44,39798.832,0,132469.48,7328.737
2162,305.0324939,0.74087197,0,0,0,9286.067,7650.618,23560.12,180358.34,153268.78,203005.84,140561.9,23561.943,18732.842,26506.701,12821.654,12377.199,21539.266,26620.176,5065.008,150196.31,15560.813,16050.583,28591.393,21373.27,13948.896,20237.197,23611.574,10635.932,110037.016,34689.28,112462.98,30570.414,99241.19,39937.13,24493.398,19606.504,18491.855,7832.1304,14035.774,39639.035,23937.002,14228.596,12592.668,207117.06,194874.36,107571.27,9304.506,184899.98,11715.577,7360.366,168567.05,151839.1,182859.05,25505.969,175927.6,36754.96,13548.264,10124.658,35031.516,14222.637
2164,191.0267451,0.75468564,1900.8866,1031.2699,1215.2559,35133.37,34729.113,34061.312,35948.69,32916.34,41353.938,32577.834,37397.28,35942.32,5647250,35854.05,35692.773,31985.25,35150.395,37231.977,5329602,36134.277,39791.156,33917.23,34639.69,36008.69,32166.88,34993.855,39522.344,17287.223,34766.316,38470.094,35420.113,32423.396,1896086.6,32232.002,33763.58,34206.61,33903.01,35422.65,37224.273,33461.2,37206.9,386758.78,34711.57,36495.812,37957.65,89987.85,36501.863,34488.516,78024.97,35793.24,36263.6,38945.78,37304.406,35524.1,36971.465,146538.16,114785.95,32409.525,37597.203
2167,389.1038431,0.7862229,0,0,0,1946.28,20584.535,2451.4397,5237.721,17286.379,44659.992,4414.389,35625.105,2188.1487,13308.529,3704.7651,3417.3765,11759.909,8981.206,25839.16,2892.4202,2688.4219,2694.1602,3031.6687,27398.168,15088.227,2802.8547,4554.214,7982.806,111327.695,6697.3193,29343.916,28630.512,3855.5637,4765.0713,3952.1292,5019.8945,116268.734,40805.38,99759.17,3389.4058,3078.6785,11726.694,4952.857,25479.67,23151.44,101044.44,1026290.2,4398.392,100525.19,860786.94,108572.78,8921.0205,117047.02,112386.51,93795.98,94026.22,668444.4,705093.94,9831.158,114123.02
2194,324.0547417,0.7443154,0,0,0,1092.9691,1268.9288,20118.432,6692.4683,17670.314,56392.703,1070.1719,4238.9497,28299.46,13871.248,23465.836,1219.2223,12180.69,1336.7437,1234.9264,0,18204.084,14303.049,1153.2327,7225.22,0,1050.5323,1207.0367,0,1141.7476,18384.412,21210.432,14876.311,0,26505.139,33696.465,1325.6532,30558.717,94667.875,31648.484,1147.689,49398.215,1296.7852,73536.24,1367.1792,33539.965,30486.799,18508.883,1083.7755,2069.889,21392.262,18826.682,76582.32,24750.521,2249.6628,2887.6956,159091.8,16936.262,14821.405,73578.27,1623.9846
2195,375.1115193,0.72489494,0,0,0,1512.3049,1362.8715,2597.8818,1465.3048,3227.38,7287.342,1708.1453,1287.3289,1387.7252,4037.4849,2283.0273,1459.2755,2077.9106,1338.247,1501.9706,1853.6631,3189.0857,1829.2678,1958.3689,5078.5337,1656.0204,1733.6523,2780.2153,1686.0803,1911.0458,2424.4375,2252.6602,12445.527,1772.1194,1959.0027,5215.1304,1629.0414,5855.362,3763.223,6356.3984,1666.1903,3571.4102,2155.6343,20220.656,2038.3677,2066.43,16794.812,2655.09,2057.605,1495.1576,2087.1711,4822.816,6442.501,4118.2876,1460.1375,1537.6444,12588.118,12606.322,2504.914,73447.14,1626.3569
2196,161.0454024,0.76796633,1535.2897,1426.6315,2299.139,57661.742,53200.08,53321.21,50538.83,49353.99,62155.117,58792,42015.723,96112.35,77075,60289.6,64585.758,83566.03,80541.414,59189.066,85478.2,66256.016,50194.375,62054.4,52529.57,81238.87,77056.85,130560.85,67961.38,178805.86,68560.04,66337.695,49996.63,63215.652,70019.58,81474.08,127452.414,65766.23,77317.86,70240.84,84107.78,47203.832,72143.195,53102.95,63364.418,77525.164,57543.55,27803.271,159664.94,63539.47,22894.955,70955.08,82317.484,64860.652,64042.496,63777.105,102362.12,32449.62,35217.56,70127.07,62430.07
2198,855.1239048,0.7854425,0,0,0,0,0,0,0,1048.2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.0883,1132.0238,0,0,1231.9708,0,9123.566,0,6466.7827,0,0,0,0,1141.3495,0,1039.4312,26606.104,1370.3342,6053.8965,27972.8,8222.58,0,6993.361,8296.035,6891.1763,1078.2009,33703.938,30604.459,0,7046.2935
2208,541.1395172,0.7422269,0,0,0,0,1242.6123,1000.54504,0,2088.4001,1661.0409,1057.0677,1249.9266,1594.0105,1235.3427,1139.565,1592.3167,0,1125.8066,1551.3756,2090.832,1116.9285,1464.517,1409.4452,0,1195.4713,1075.0131,1177.3387,1166.3029,1871.7017,0,1482.3059,2885.3389,1420.8413,0,1099.2046,1123.5079,18019.201,1094.1995,13843.09,1939.8322,1295.9003,1145.4678,0,1942.6101,1321.5214,4811.0044,94342.04,2399.5745,13723.03,49766.39,15994.982,2095.2764,13856.114,15263.24,14436.25,2068.8801,49253.535,87863.67,1512.6775,13387.67
