mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
416.1536_5.683,416.1536,5.683,3051.2682999999997,416.1536_5.683,416.1536_5.683,1
461.1337_5.706,461.1337,5.706,10570.365000000002,461.1337_5.706,461.1337_5.706,1
481.2073_5.68,481.2073,5.68,18590.3935,481.2073_5.68,481.2073_5.68,1
501.2122_5.698,501.2122,5.698,1823.0653499999999,Cluster_501.2122_5.698,491.1861_5.71;501.2122_5.698,2
583.3118_5.69,583.3118,5.69,7167.6411499999995,583.3118_5.69,583.3118_5.69,1
486.1199_5.689,486.1199,5.689,501.21005,486.1199_5.689,486.1199_5.689,1
477.2332_5.701,477.2332,5.701,1786.7595000000001,477.2332_5.701,477.2332_5.701,1
500.282_5.708,500.282,5.708,501.14445,500.282_5.708,500.282_5.708,1
529.121_5.76,529.121,5.76,7225.007,529.121_5.76,529.121_5.76,1
594.3642_5.768,594.3642,5.768,15024.972,594.3642_5.768,594.3642_5.768,1
448.1961_5.778,448.1961,5.778,501.14445,448.1961_5.778,448.1961_5.778,1
467.1506_5.777,467.1506,5.777,11730.8135,Cluster_467.1506_5.777,445.1587_5.793;467.1506_5.777,2
685.341_5.775,685.341,5.775,4336.0573,Cluster_685.341_5.775,663.3572_5.772;685.341_5.775,2
331.1763_5.775,331.1763,5.775,218660.41499999998,Cluster_331.1763_5.775,331.1763_5.775;331.2144_5.765;399.1634_5.776;451.125_5.775;461.1338_5.769;747.3107_5.769;753.328_5.771,7
387.1489_5.77,387.1489,5.77,1002.7340999999999,387.1489_5.77,387.1489_5.77,1
367.1578_5.796,367.1578,5.796,44137.3535,367.1578_5.796,367.1578_5.796,1
429.1762_5.798,429.1762,5.798,13677.5095,429.1762_5.798,429.1762_5.798,1
407.2799_5.805,407.2799,5.805,4459.38125,407.2799_5.805,407.2799_5.805,1
222.1134_5.811,222.1134,5.811,34398.477,222.1134_5.811,222.1134_5.811,1
509.2752_5.821,509.2752,5.821,10548.857,509.2752_5.821,509.2752_5.821,1
437.0526_5.832,437.0526,5.832,1563.2105999999999,437.0526_5.832,437.0526_5.832,1
511.2181_5.843,511.2181,5.843,7927.3081,511.2181_5.843,511.2181_5.843,1
461.2388_5.842,461.2388,5.842,21687.4655,461.2388_5.842,461.2388_5.842,1
495.2232_5.846,495.2232,5.846,12269.7785,495.2232_5.846,495.2232_5.846,1
529.162_5.829,529.162,5.829,1243.6329500000002,529.162_5.829,529.162_5.829,1
345.1553_5.874,345.1553,5.874,32608.7805,345.1553_5.874,345.1553_5.874,1
467.2645_5.878,467.2645,5.878,11430.497,467.2645_5.878,467.2645_5.878,1
497.2751_5.86,497.2751,5.86,2993.93675,497.2751_5.86,497.2751_5.86,1
613.3589_5.89,613.3589,5.89,33335.456000000006,613.3589_5.89,613.3589_5.89,1
379.1393_5.891,379.1393,5.891,1458.33965,379.1393_5.891,379.1393_5.891,1
463.2334_5.897,463.2334,5.897,12428.409,463.2334_5.897,463.2334_5.897,1
475.2184_5.932,475.2184,5.932,2050.8936,475.2184_5.932,475.2184_5.932,1
565.3012_5.907,565.3012,5.907,12267.6845,565.3012_5.907,565.3012_5.907,1
583.3118_5.932,583.3118,5.932,8214.541,583.3118_5.932,583.3118_5.932,1
491.228_5.918,491.228,5.918,3104.37205,491.228_5.918,491.228_5.918,1
567.3168_5.938,567.3168,5.938,14622.3435,567.3168_5.938,567.3168_5.938,1
528.2633_5.962,528.2633,5.962,42194.1835,Cluster_528.2633_5.962,528.2633_5.962;550.2453_5.959,2
509.2379_5.991,509.2379,5.991,3496.61525,509.2379_5.991,509.2379_5.991,1
443.1557_5.98,443.1557,5.98,85813.70000000001,Cluster_443.1557_5.98,443.1557_5.98;465.1373_5.985,2
446.2908_6.024,446.2908,6.024,4735.59765,446.2908_6.024,446.2908_6.024,1
369.1552_5.993,369.1552,5.993,12184.878499999999,369.1552_5.993,369.1552_5.993,1
345.1552_6.009,345.1552,6.009,30019.9345,345.1552_6.009,345.1552_6.009,1
511.2909_6.014,511.2909,6.014,50422.122,Cluster_511.2909_6.014,511.2909_6.014;579.2778_6.011,2
512.1916_6.018,512.1916,6.018,501.7504,512.1916_6.018,512.1916_6.018,1
624.3385_6.01,624.3385,6.01,12235.355,624.3385_6.01,624.3385_6.01,1
417.2126_6.021,417.2126,6.021,26743.510000000002,417.2126_6.021,417.2126_6.021,1
544.1789_6.025,544.1789,6.025,501.56165,Cluster_544.1789_6.025,476.1913_6.018;544.1789_6.025,2
496.198_6.048,496.198,6.048,501.321,496.198_6.048,496.198_6.048,1
257.0816_6.056,257.0816,6.056,502.932,257.0816_6.056,257.0816_6.056,1
369.1737_6.099,369.1737,6.099,51925.384,Cluster_369.1737_6.099,369.1737_6.099;437.1608_6.099,2
566.3329_6.114,566.3329,6.114,3727.0141999999996,566.3329_6.114,566.3329_6.114,1
446.2907_6.081,446.2907,6.081,4758.38,446.2907_6.081,446.2907_6.081,1
465.2493_6.146,465.2493,6.146,195705.47499999998,Cluster_465.2493_6.146,465.2493_6.146;523.2077_6.148;533.2364_6.145;585.1981_6.148;601.2235_6.147,5
869.3936_6.15,869.3936,6.15,501.15729999999996,869.3936_6.15,869.3936_6.15,1
510.2524_6.169,510.2524,6.169,19714.677,Cluster_510.2524_6.169,254.6229_6.168;510.2524_6.169,2
627.3743_6.176,627.3743,6.176,7584.7035,627.3743_6.176,627.3743_6.176,1
457.2207_6.206,457.2207,6.206,1178.3339999999998,457.2207_6.206,457.2207_6.206,1
521.239_6.221,521.239,6.221,1189.2220499999999,521.239_6.221,521.239_6.221,1
393.2643_6.229,393.2643,6.229,9057.154999999999,393.2643_6.229,393.2643_6.229,1
381.1551_6.237,381.1551,6.237,2915.7158,Cluster_381.1551_6.237,193.0354_6.242;381.1551_6.237;381.1937_6.247;449.142_6.234;501.1047_6.238;511.1128_6.237;517.1295_6.231;579.0995_6.236,8
439.1146_6.219,439.1146,6.219,503.56690000000003,439.1146_6.219,439.1146_6.219,1
405.2644_6.291,405.2644,6.291,2280.2599499999997,405.2644_6.291,405.2644_6.291,1
573.2395_6.305,573.2395,6.305,1073.4547499999999,573.2395_6.305,573.2395_6.305,1
471.2417_6.297,471.2417,6.297,20999.014,471.2417_6.297,471.2417_6.297,1
307.1184_6.294,307.1184,6.294,4535.25925,307.1184_6.294,307.1184_6.294,1
509.2751_6.332,509.2751,6.332,11178.606,509.2751_6.332,509.2751_6.332,1
419.2281_6.362,419.2281,6.362,15754.978749999998,Cluster_419.2281_6.362,419.2281_6.362;441.2108_6.348,2
324.0682_6.363,324.0682,6.363,501.14445,Cluster_324.0682_6.363,280.0779_6.362;324.0682_6.363,2
489.27_6.391,489.27,6.391,19888.7325,489.27_6.391,489.27_6.391,1
448.3058_6.47,448.3058,6.47,17762.8615,448.3058_6.47,448.3058_6.47,1
495.296_6.494,495.296,6.494,20540.696,495.296_6.494,495.296_6.494,1
493.2439_6.516,493.2439,6.516,22331.5235,Cluster_493.2439_6.516,493.2439_6.516;493.2869_6.516;551.2033_6.504;561.231_6.512;591.2109_6.51;613.1932_6.507;623.2016_6.501;629.2176_6.511;691.188_6.507,9
489.27_6.555,489.27,6.555,16676.585,489.27_6.555,489.27_6.555,1
446.2909_6.562,446.2909,6.562,38252.826,Cluster_446.2909_6.562,446.2909_6.562;514.2774_6.559,2
512.2682_6.624,512.2682,6.624,20692.2465,Cluster_512.2682_6.624,512.2682_6.624;513.2714_6.619;534.2499_6.614,3
567.317_6.697,567.317,6.697,7230.3105,567.317_6.697,567.317_6.697,1
491.2855_6.773,491.2855,6.773,6868.066500000001,491.2855_6.773,491.2855_6.773,1
407.2801_6.791,407.2801,6.791,3805.6167,407.2801_6.791,407.2801_6.791,1
507.2231_6.98,507.2231,6.98,13683.2935,507.2231_6.98,507.2231_6.98,1
505.2452_7.002,505.2452,7.002,502.25125,505.2452_7.002,505.2452_7.002,1
267.1235_7.063,267.1235,7.063,34350.455,267.1235_7.063,267.1235_7.063,1
437.18_7.078,437.18,7.078,1223.8940499999999,437.18_7.078,437.18_7.078,1
573.2393_7.26,573.2393,7.26,505.0516,573.2393_7.26,573.2393_7.26,1
673.2558_7.365,673.2558,7.365,502.08344999999997,673.2558_7.365,673.2558_7.365,1
519.223_7.484,519.223,7.484,501.87244999999996,519.223_7.484,519.223_7.484,1
557.2465_7.479,557.2465,7.479,502.37225,557.2465_7.479,557.2465_7.479,1
449.254_8.044,449.254,8.044,33539.875,Cluster_449.254_8.044,449.254_8.044;517.2413_8.045,2
