row ID,row m/z,row retention time,PB1_HILICNEG_4.mzML Peak height,6110_U2_HILICNEG_34.mzML Peak height,PB2_HILICNEG_5.mzML Peak height,6101_U2_HILICNEG_30.mzML Peak height,PB3_HILICNEG_6.mzML Peak height,6102_U1_HILICNEG_26.mzML Peak height,6104_U2_HILICNEG_19.mzML Peak height,6102_U2_HILICNEG_16.mzML Peak height,6101_U4_HILICNEG_14.mzML Peak height,6101_U1_HILICNEG_59.mzML Peak height,6105_U4_HILICNEG_47.mzML Peak height,6113_U4_HILICNEG_62.mzML Peak height,6111_U4_HILICNEG_42.mzML Peak height,6110_U4_HILICNEG_10.mzML Peak height,6103-redo_U4_HILICNEG_53.mzML Peak height,6108_U2_HILICNEG_27.mzML Peak height,6101_U3_HILICNEG_29.mzML Peak height,6105_U3_HILICNEG_39.mzML Peak height,6104-redo_U1_HILICNEG_55.mzML Peak height,6112_U2_HILICNEG_37.mzML Peak height,6109-redo_U3_HILICNEG_52.mzML Peak height,6104_U4_HILICNEG_12.mzML Peak height,6109_U4_HILICNEG_22.mzML Peak height,6111-redo_U3_HILICNEG_54.mzML Peak height,6104_U3_HILICNEG_32.mzML Peak height,6103_U2_HILICNEG_60.mzML Peak height,6106_U2_HILICNEG_46.mzML Peak height,6111-redo_U1_HILICNEG_51.mzML Peak height,6110_U3_HILICNEG_45.mzML Peak height,6108_U4_HILICNEG_18.mzML Peak height,6105_U1_HILICNEG_43.mzML Peak height,6108_U3_HILICNEG_28.mzML Peak height,6105_U2_HILICNEG_40.mzML Peak height,6113_U3_HILICNEG_15.mzML Peak height,6111_U2_HILICNEG_35.mzML Peak height,6110_U1_HILICNEG_11.mzML Peak height,6102_U3_HILICNEG_48.mzML Peak height,6112_U4_HILICNEG_63.mzML Peak height,6113_U2_HILICNEG_31.mzML Peak height,6106_U3_HILICNEG_20.mzML Peak height,6109-redo_U1_HILICNEG_58.mzML Peak height,6113_U1_HILICNEG_24.mzML Peak height,6108_U1_HILICNEG_44.mzML Peak height,6102-redo_U4_HILICNEG_50.mzML Peak height,6106_U4_HILICNEG_36.mzML Peak height,6103_U3_HILICNEG_61.mzML Peak height,6112-redo_U3_HILICNEG_56.mzML Peak height,6109_U2_HILICNEG_13.mzML Peak height,6106_U1_HILICNEG_23.mzML Peak height,6103_U1_HILICNEG_21.mzML Peak height,6112_U1_HILICNEG_38.mzML Peak height,PooledQC7_HILICNEG_25.mzML Peak height,PooledQC6_HILICNEG_17.mzML Peak height,PooledQC9_HILICNEG_41.mzML Peak height,PooledQC11-redo_HILICNEG_57.mzML Peak height,PooledQC10-redo3_HILICNEG_49.mzML Peak height,PooledQC8_HILICNEG_33.mzML Peak height,PooledQC12_HILICNEG_64.mzML Peak height,Prerun_PooledQC2reinj_HILICNEG_11_3.mzML Peak height,
260,371.2430857254393,0.50673807,5406.1294,10506.786,2301.6565,9269.944,5118.5557,11049.809,15731.873,11248.6455,15209.122,16631.43,17281.701,12354.129,21230.123,13568.316,19878.754,11990.503,12125.834,13872.776,12303.49,7670.008,9744.305,14843.856,6428.7075,11179.308,14672.504,29781.322,7769.238,21404.676,11845.425,8966.798,12205.431,18237.188,20903.361,12820.1045,29464.082,25075.969,12970.55,9323.009,11406.566,6039.7505,12792.896,9971.054,12699.252,17793.248,4701.2456,16471.041,8321.447,13308.696,5667.677,28325.22,12605.374,11400.98,12057.9,11064.035,11295.596,11549.218,11464.429,11850.892,12281.626,
261,546.3042282781566,0.5200558,0,1205.0332,0,1213.6107,0,1070.6285,1783.1329,1298.336,1343.3248,1017.9194,1181.5161,1330.5986,1299.049,2020.1971,2103.681,1626.3196,1128.5508,1608.7864,1367.7122,1173.3643,5656.037,1352.4087,1640.5717,1079.076,1403.6117,1371.9756,1249.1627,1654.8711,1427.8357,2013.2462,2131.264,1521.9978,1496.62,1447.9619,1399.7971,1776.1396,1318.2233,9301.341,1236.5922,0,1717.743,1054.6139,1761.3579,1742.6472,0,2161.4631,1434.377,17270.514,1025.8438,2811.843,40970.68,2640.1052,2137.3162,1831.5555,1783.3164,2889.421,1622.896,2146.989,3233.0295,
262,706.2276121410373,0.54185927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167.879,0,0,0,0,0,1343.3932,1017.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58780.535,0,0,0,0,1101.2781,0,0,0,1075.2802,0,0,1132.5354,51201.484,0,0,0,0,1033.1201,0,0,0,
284,255.1597715738592,0.50815135,1634.7991,18874.25,1435.7782,14781.148,2272.0159,14454.111,29405.875,16219.638,16925.736,16921.355,39799.227,27186.207,17888.81,23456.06,44684.86,10999.376,16998.213,21642.576,21521.324,21498.086,14638.256,29695.58,14465.844,14580.899,34701.94,64219.914,7397.879,26962.97,19721.201,11491.462,27822.52,17722.396,27450.666,19136.0,25087.213,38140.64,19231.453,13100.938,23384.016,1290.6946,21226.506,23134.055,17929.521,25364.504,3154.8755,24577.078,11474.421,20597.248,5356.4077,62290.69,22430.113,17096.457,12395.324,16347.783,15518.356,14889.486,16115.308,16073.411,14286.408,
285,349.2018879401752,0.5096555,0,7743.657,1309.6327,5442.904,2764.5918,11220.1455,13347.515,9619.42,4978.5054,10678.164,18768.527,12158.263,9061.261,12220.075,22674.959,5327.464,5988.116,14053.888,27452.936,5362.121,31860.441,5968.766,6962.448,8746.79,10728.593,33178.95,9904.849,10034.696,10600.802,6826.151,27541.75,9661.17,15363.696,6214.1445,22720.88,14738.352,9163.395,6819.379,12702.682,4290.2363,9012.2,6857.963,11944.454,9796.989,5152.187,38111.406,4279.947,6404.2847,5516.63,30796.32,6926.2256,10820.057,12409.161,12396.64,9901.994,12215.572,9663.477,10404.398,10901.867,
287,185.1178769447402,0.50720894,1137.7854,20951.805,2015.7213,25115.127,2610.4878,19178.293,39879.11,20949.691,26600.104,16108.515,35488.29,25208.326,20572.09,19418.494,37644.902,35544.445,21461.94,22530.723,59195.633,19580.998,26077.938,46531.84,29726.928,26232.223,43647.543,45181.777,3822.2754,23337.273,25127.94,24852.154,38013.703,34360.453,33755.92,13277.538,26005.33,44115.34,17313.686,16622.348,34497.496,4614.8887,36276.438,28369.23,24545.414,38466.32,4627.018,27484.2,27130.254,26544.488,9765.31,58005.188,22251.164,19941.04,17194.637,17978.787,19417.031,18756.246,17043.826,17960.113,19601.055,
297,211.36174369077855,0.5120236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6796.375,0,0,0,0,0,0,0,0,0,0,0,0,6908.3164,0,0,0,0,23888.723,0,0,0,5790.3047,0,0,2350.756,1355.4406,1956.6205,2103.6846,2275.7712,2452.905,2899.9658,2570.2183,
310,257.1497901178346,0.5135253,0,13668.808,0,38741.24,0,47997.027,15850.438,36942.05,34471.996,82421.664,44491.61,17143.488,98936.734,47983.977,21137.748,44498.69,44865.625,51598.414,31949.922,166958.44,42420.906,53430.367,49344.875,115919.39,15908.045,21584.662,11572.907,120502.72,41750.52,85433.35,55261.234,71195.914,95920.15,29159.549,111569.88,22594.791,49689.832,69085.27,17381.723,28407.893,58893.69,53108.395,66986.875,63381.78,18141.488,15203.125,145418.14,34324.918,41197.613,28483.066,162308.39,53152.816,56918.84,49981.457,51304.664,54800.48,59497.3,47201.777,49681.254,
313,316.12166000141264,0.5103482,0,25573.586,0,23272.121,0,29263.15,46911.066,36275.984,22568.654,22283.285,35856.51,56107.574,27808.852,31385.834,45744.844,37975.53,29661.766,50544.64,32186.22,48076.555,28874.62,66341.33,29141.18,35078.797,52789.895,37263.277,14626.135,26325.094,47519.52,34235.03,36074.203,48819.027,35860.785,26307.035,55608.375,63650.98,45657.56,44457.906,70599.85,15570.0625,45395.605,44504.82,45245.062,39546.34,10542.218,61089.305,59349.16,31578.652,27463.549,30672.309,48272.195,38313.633,35073.785,32849.18,38840.594,40994.68,41558.383,35929.82,41376.875,
314,229.14409646323168,0.50955117,2567.0007,51955.18,0,38630.81,3080.7197,33139.45,73179.66,35686.004,39059.277,27420.906,54619.375,41823.637,34403.062,39002.2,75228.266,24642.889,33539.49,42356.18,49803.84,29522.367,48718.95,61909.434,29433.348,35549.527,159011.75,84093.39,3548.8271,42376.24,33045.816,19956.34,45247.22,37725.46,54903.844,27151.135,34765.79,59942.383,32808.445,30234.664,44359.34,2512.1074,37761.56,47925.598,27374.756,77529.46,1755.5135,57787.87,22837.39,82264.55,6158.365,95199.914,117392.42,25789.47,26315.139,26453.135,27043.1,24390.096,25949.838,27832.51,29445.45,
317,360.0442905183849,0.5533465,0,0,0,0,0,1529.271,4289.917,0,0,0,1192.3956,2420.3206,1788.1031,0,2488.2837,1011.2155,0,1200.8402,0,305449.8,4356.0166,2694.5981,1186.6398,2683.5515,2154.9868,3326.4482,1054.2119,0,2188.7812,0,1903.2322,0,0,1217.2979,1512.4854,0,1049.3995,238628.55,10083.184,0,5896.921,5602.2173,0,0,0,5410.02,396152.78,1224.3419,1467.0643,1430.5687,323379.28,79536.664,70432.52,66639.47,92658.63,93372.28,87639.59,92275.68,67106.664,
336,376.2118720501239,0.51828784,0,1681.2336,0,4732.7046,0,3506.1023,3572.305,2973.9697,4094.766,3271.9343,3922.3352,2767.0183,4094.1575,3773.325,4142.56,10816.835,5584.018,4568.113,3801.294,3091.307,6192.717,4019.926,2516.8755,6243.803,2958.1365,9152.639,2232.2495,3594.1145,3221.4226,4703.332,3853.4568,5553.7617,5844.1455,3357.0608,4006.4077,3536.778,3134.0894,2659.8113,3065.776,1662.5851,6518.292,4969.6006,5751.888,3292.2034,2383.8567,4335.329,4321.5244,5227.4756,3332.801,6185.006,3306.1633,3256.0063,4469.1934,3107.0054,3529.137,4674.2466,4361.789,3046.8733,3833.76,
337,270.13426789339866,0.52050984,0,1381.799,0,1723.2986,0,24695.047,1914.9585,17227.598,3492.0098,13585.152,4049.9414,18127.22,8966.372,2372.0837,1667.3505,2312.0837,11282.404,1578.9073,4552.398,40873.22,2762.6504,15028.843,2396.0286,0,2785.1748,4259.6846,6094.522,3241.2346,11150.596,1720.5935,0,21295.7,13039.699,19931.438,1132.634,4812.261,21755.783,28525.184,22094.37,16004.0625,10492.3955,14967.74,13449.921,17386.268,11416.076,11479.3955,30050.824,10547.01,12335.479,5103.7236,31288.154,17011.635,16966.377,17109.002,15674.399,14979.318,17301.504,16310.817,16970.707,
341,520.2883188917469,0.5163102,0,1098.5516,0,1004.4852,0,1422.0032,0,0,0,1351.9508,1333.4429,1499.7858,2161.17,3826.1057,2070.941,1620.2401,0,1073.4113,1764.2314,1165.4976,4843.1875,1910.3264,1923.71,1213.2313,1151.2894,2521.1814,0,2906.538,1181.1985,1852.8801,1597.7937,1769.1073,1653.8203,1220.0201,2019.0557,1787.375,4359.8623,23018.1,1873.2539,0,0,1397.0011,0,2003.4946,0,2353.7874,1740.4183,13683.241,0,1889.5944,40163.36,3370.4424,3216.6055,3001.0662,2933.1565,3640.3699,4091.8787,3814.8489,4644.6123,
343,534.3049306514246,0.5239036,0,0,0,1133.6195,0,1281.3293,1934.1743,1834.3452,1066.8722,1644.6051,1688.4037,1577.1454,4258.2183,1977.4598,1439.2664,2651.8677,2010.7927,1673.1765,1541.8336,1976.5151,2436.629,2018.0947,2343.39,2489.282,2249.0247,2329.1304,0,2046.862,1596.6816,0,2116.7832,1380.02,0,1433.2345,8896.351,1690.1608,2599.0488,44552.812,2459.7854,1010.68506,1550.1052,2985.4575,1606.6177,1846.27,0,2631.9014,2337.6624,3709.4631,0,1598.2856,49327.74,3102.1843,2596.4736,2043.0956,2604.9377,2454.338,1763.0477,3118.083,1928.1954,
344,536.3204433520285,0.5172462,0,1337.2017,0,1091.4479,0,0,1314.8702,1269.2819,0,1881.5339,1620.0865,1141.7224,1707.915,1379.2233,1715.6337,1842.5266,1120.5566,1310.8837,0,1708.5514,2114.3215,1207.1488,1820.3828,0,1706.5311,1453.3003,0,1654.64,1123.1874,0,1325.5225,2045.189,1699.5486,1854.7833,1216.0035,1503.8844,1785.0712,57796.152,1660.1729,0,0,0,1100.9395,1308.1641,0,0,1433.1985,3652.8896,0,1854.2407,101451.07,2423.9941,2705.0095,3522.8364,2248.0762,2564.8015,2472.396,1859.2562,2458.5715,
349,314.1055166243068,0.51154083,0,3951.4966,0,2578.685,0,3196.139,5535.2725,4364.126,5112.4995,3480.894,4487.6226,5144.16,2473.5974,5466.389,4616.5635,4476.535,4716.6562,6741.7544,3779.2883,10891.353,2530.6272,5805.3804,3108.6785,3363.2878,6821.1616,3386.0286,3428.1392,2965.508,4234.114,3608.9338,4546.157,5986.0454,3214.671,3775.675,6090.198,6022.8857,5540.863,5817.641,4335.406,3183.1497,5470.594,3238.148,4783.118,4645.9517,3196.9326,5483.797,10714.092,5899.9023,3635.5989,4700.489,8743.493,3998.174,4184.774,4213.1265,3896.91,3494.711,4707.0845,7658.275,5012.063,
351,157.05033278750258,0.5134263,1351.6954,49940.16,1636.3884,15509.336,2842.572,21605.807,14592.164,15875.966,174506.5,29698.19,23868.86,19269.389,16979.96,48412.26,52960.86,31513.146,19648.19,263714.3,16007.803,53480.008,21693.385,27399.34,27687.55,22664.41,93293.23,32785.34,4350.7285,209801.55,26097.072,31531.428,39091.48,29556.9,27966.717,20698.463,18082.479,18154.033,62608.895,45042.777,21180.818,5533.647,16616.945,36707.305,43521.6,20214.76,4250.64,46994.42,279010.1,157046.23,4885.3438,177541.98,114104.2,40936.273,34709.703,34614.688,39865.71,37796.68,39460.79,38016.805,36067.824,
353,573.2394993626148,0.5235465,0,1282.8109,0,1519.4198,0,1360.1571,3078.4326,1298.1807,1926.8533,1636.2612,2353.131,2686.8035,1137.7784,1305.0345,15198.103,14118.927,3464.0947,4577.604,2590.808,1471.1875,1443.2344,1723.7024,1271.0422,1931.4177,1915.952,58991.426,1860.5901,1785.2307,2169.4214,6030.626,1495.0741,7914.0215,2031.1244,2603.5637,2143.198,1154.8038,1579.6898,1832.3279,3789.1665,5448.351,1745.7461,2673.6716,10380.498,3005.9248,3794.93,25196.693,1471.001,1892.8046,2469.3499,80440.45,2281.2366,6290.6265,5250.9263,5704.018,6285.4717,5472.8184,7491.5806,6146.5576,5103.258,
354,329.08568257810475,0.5291554,1688.7609,4685.934,6019.136,5031.703,158435.08,1922.1406,2829.4922,2187.5503,1938.3236,5064.0835,1634.449,4604.6787,15499.678,2249.5571,2363.8643,2854.8472,3091.9185,1889.7003,1228.1323,3129.4653,1904.7848,2266.8357,2531.2698,2509.0286,7468.8457,2524.9841,7928.3633,1752.0865,2039.0629,5903.964,1616.2238,2345.257,1941.025,2159.7605,2231.2454,2749.2046,2493.0325,2766.3018,7079.1626,1591.9398,2050.4004,4373.01,7192.564,1858.7505,2966.571,17605.834,2868.469,1939.782,3402.7751,2052.028,2758.2363,2383.2214,1887.84,1464.225,1939.8008,1851.077,1966.0403,1794.3477,2356.1594,
363,227.1285006677187,0.5095635,2769.6758,79007.27,3839.9587,44888.13,2108.3096,52906.996,99473.11,53052.53,49110.492,47441.484,66478.78,71375.78,91618.09,95164.0,85369.49,89080.484,47630.375,66738.055,53539.098,52373.15,49801.85,92073.07,47113.89,198725.05,990621.44,190567.75,8721.909,86671.91,48966.766,101491.234,150288.75,100545.97,87257.01,50112.594,57332.004,139117.97,59320.0,42753.742,75583.45,7806.3604,53704.418,92043.836,95397.695,79491.38,7755.7964,94480.74,44280.008,45592.09,104904.23,114069.38,67555.66,71160.18,68935.97,59761.74,63412.676,61797.44,74005.2,69920.39,67755.79,
372,302.10575866315094,0.51213455,0,4087.15,0,7310.4253,0,5554.285,9121.694,6436.082,8337.7,6133.086,6024.326,10354.423,5574.118,9859.0205,14748.594,9463.027,6928.0767,14868.884,8959.795,8713.477,10234.081,11921.449,6691.855,8488.415,11392.885,8581.232,6874.41,7504.4785,11347.26,7344.6846,10548.793,11100.105,8134.753,8616.194,9415.902,15045.939,7173.347,7116.546,10602.572,7375.566,7193.1807,12508.978,6838.8037,6337.331,6398.753,12792.572,10398.345,9207.451,10002.132,9089.395,9067.916,6574.7314,9604.123,8795.242,6478.72,8056.001,8761.077,5957.5557,9618.627,
376,330.13732138369704,0.5127303,0,10400.185,0,11562.275,0,16562.252,30503.238,20975.3,19790.14,19441.67,17199.086,32524.45,16858.744,18428.346,31795.742,14736.819,16611.152,19146.34,18877.6,19113.54,40764.49,39113.754,19338.572,20701.361,26909.754,30653.629,10313.046,13334.254,28778.46,22113.027,35703.547,22256.562,19012.906,23604.057,15964.352,27789.107,22875.664,17850.121,71894.21,9264.001,41470.32,51394.164,21361.29,23121.82,16241.992,35067.688,29184.006,26668.547,18761.473,34264.402,24248.4,21369.592,25038.377,26102.162,21400.291,23722.607,27503.354,26638.08,24434.518,
386,576.2268786749543,0.53006196,0,2476.9055,0,2146.2275,0,1179.6902,1129.1006,1340.565,1364.1373,1181.3973,2044.2743,1543.3628,1339.7617,1379.4987,1384.1702,1721.5029,2470.6738,1274.0216,0,1131.1305,1102.0282,1044.8329,1629.1252,1200.9757,1359.0104,1701.6986,9733.392,1288.0677,1323.0256,1966.0374,0,1648.8613,1102.6388,1182.7306,1216.8947,1048.0592,1192.6091,1008.6861,1363.741,90937.15,1271.9292,1644.8184,1164.031,1312.5161,41464.926,1200.0414,1180.8059,0,18433.748,1939.1831,1395.0918,8143.5054,10383.419,11262.684,9807.274,11738.702,9827.316,8194.571,9480.572,
396,261.0370237994885,0.533458,0,2182.8855,0,3109.3777,0,1803.5743,9546.012,2741.391,2191.3577,9515.118,51324.74,10192.32,1166.602,13336.36,14084.939,9708.662,182840.64,11666.498,33230.645,0,1339.396,7420.726,1655.117,2752.2937,14609.588,1961.0127,5169.5576,1912.0972,20732.6,14710.592,12842.584,5674.7344,19078.691,5458.4185,1121.6958,38975.53,98095.26,1595.2098,12097.082,1558.3273,5572.0107,1190.2734,7648.0654,9413.795,1763.439,16432.234,30269.44,1617.8035,0,2668.1833,2727.6296,13894.854,14300.968,16151.3955,12752.5,12058.744,16000.926,11258.225,13314.333,
398,123.04503775373036,0.51799256,0,5076.339,1233.8,4230.532,1139.6752,2978.6877,1319.9049,1742.5627,1474.342,3069.223,119692.8,1740.9073,3411.845,4225.4526,1483.7305,3484.711,2038.2822,3027.7292,1605.1915,7689.399,1954.5857,1720.1844,2319.622,1925.5056,2365.8545,1289.1511,7667663.5,2129.882,2786.4858,4546.6025,2620.9092,3010.3103,3353.6023,1955.6667,2027.5863,2167.0903,3602.2114,2887.7205,2162.1204,8222962.5,3611.7244,4713.362,3188.2944,2123.2673,8202305.5,1258.375,2779.19,1997.7439,7757877.0,4766.927,3764.842,3062614.8,3188983.5,3106673.0,3096749.0,3176152.8,3201306.2,3094027.8,3123831.0,
401,304.12183108979144,0.51243323,0,21331.275,0,21472.55,0,24834.08,18237.635,22330.504,19130.893,37281.367,24998.986,27156.82,21599.645,37733.47,18030.635,32988.55,20614.912,21383.824,26742.238,29927.37,29347.715,46163.203,37372.203,23567.492,20011.107,18312.79,12628.6,20560.666,33185.367,34024.24,24369.621,33851.727,32819.824,32301.848,25939.186,30573.05,25883.395,13778.245,32671.334,13752.745,33507.46,39816.5,37298.68,30553.691,17552.072,27551.33,22353.816,30095.486,21785.072,26846.162,24358.568,27291.826,26251.244,27538.484,24275.766,24021.564,29853.035,23190.043,24444.92,
408,257.10244202055367,0.5145319,1064.3378,8682.338,0,7312.5244,0,4792.6987,7819.8213,7809.6816,8707.318,6834.9424,10427.781,11487.895,9262.945,15418.805,11318.406,21030.285,7233.873,12106.639,5310.7007,6770.3823,11962.968,10487.5,10601.075,23295.006,33109.824,14862.874,9439.367,10072.854,14331.343,19757.508,18051.742,20665.637,12556.404,8057.3735,12760.851,15138.473,6439.142,9631.272,17962.182,9077.007,14442.4795,15946.337,28545.389,9882.808,9057.197,14055.134,16675.795,9141.807,74111.086,10861.186,12755.223,14605.965,13716.333,13979.649,13674.275,13120.968,12346.355,13083.55,14292.184,
412,314.1424138902497,0.51312625,0,26720.947,0,21725.531,0,28756.168,14067.1455,23118.014,41930.26,18177.39,4568.804,8240.373,8264.39,25362.79,17672.19,11761.02,18919.447,17090.617,27328.734,6761.3687,21831.818,23466.082,13205.201,7580.022,27244.531,12080.768,14165.328,5560.885,33256.785,11907.471,24058.084,16981.273,20004.32,14351.594,4202.619,32891.15,25508.469,7577.604,7008.6953,25197.537,4951.448,18755.824,15896.47,22969.377,22772.395,10912.89,7039.1353,12925.073,18938.729,11479.64,14111.397,15679.108,17074.174,16386.768,13212.595,18736.604,16739.521,16007.918,17282.44,
413,202.10828344495775,0.5137874,1683.6008,24071.422,1227.4031,27675.145,0,34813.176,38992.42,41569.094,26207.303,24673.979,27721.23,54261.695,34138.773,25241.443,35941.324,32582.023,30019.76,37714.508,35909.324,26083.934,34245.207,37005.316,34842.383,35735.05,41182.266,23565.828,13504.212,38422.69,26767.266,26760.37,36376.863,19120.307,24841.4,60460.426,33171.29,12927.625,42269.125,21051.484,67211.94,14513.742,58495.49,64998.062,25596.215,41095.094,8531.936,43301.406,30614.342,28449.236,16169.242,24851.502,28847.562,33582.973,34307.758,29413.934,32573.549,33982.03,29718.072,28225.643,29972.68,
421,439.27099953500965,0.51389575,1144.3969,3726.9507,1078.34,4916.795,1754.75,7069.3457,7330.785,3405.49,5511.557,7936.724,8123.8687,8713.157,5973.4775,9530.217,18844.342,4453.9263,4724.3545,8183.7383,8294.335,4581.1025,16483.43,5651.038,8079.2065,8426.415,6032.0947,26230.783,3687.4158,16258.012,10202.84,7030.1475,7550.879,11073.1875,5698.315,3980.6174,10556.204,18148.367,5765.819,3846.6938,5165.1777,2857.6262,3399.0479,4876.22,6462.0864,10778.249,3320.3818,12719.865,3388.2583,6975.691,4648.7676,24736.482,9268.026,7057.88,6093.593,5599.9585,4788.916,6308.1655,5558.3496,5978.778,4410.681,
432,295.1293180248169,0.51276636,3071.1003,56782.477,7264.2812,36254.867,3256.321,34653.336,170230.05,72145.73,72526.36,80476.586,37543.027,95815.83,64616.84,60910.297,90614.37,24010.574,74646.766,33800.207,20798.398,59467.65,38503.605,38700.44,119301.43,92135.95,44511.22,96280.27,30664.799,59534.566,98993.7,35659.598,30235.305,121748.53,56901.934,111483.52,49264.55,100580.63,48150.23,46925.402,90277.29,17792.416,48864.453,86640.09,41663.97,66972.95,22359.93,92298.01,32955.926,171575.06,43387.914,90083.56,47718.508,62585.516,68903.12,64641.723,66124.94,65641.234,68251.27,62644.58,66616.51,
441,212.01130593388208,0.51352644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136037.88,0,0,0,0,0,0,8377.594,0,0,2298.4875,0,0,0,0,0,0,0,172723.98,0,6550.563,0,0,0,0,3188.2275,0,213500.22,0,7429.783,0,251366.84,22909.277,17569.197,19127.68,20326.387,22717.387,19046.994,19177.305,19261.709,
447,294.1346715791575,0.5131283,0,5309.434,0,4675.666,0,14511.9795,4172.7075,8356.211,5311.336,7674.653,5176.12,10167.278,8890.614,18632.78,10858.992,6374.311,5406.54,9751.871,7539.759,25458.574,12963.115,13888.8,6260.581,9212.444,7346.0776,6106.2188,3524.7568,13657.438,7989.943,4754.0767,9818.794,8256.795,10097.383,12778.345,7900.2495,16467.186,9433.791,13310.131,8951.162,4332.8833,14595.588,17038.475,4306.7505,9691.816,6097.3657,8072.576,16129.844,10344.61,6356.243,12003.874,18294.076,10327.974,9307.011,9547.571,8898.531,10672.601,10148.11,9692.922,8649.003,
450,252.0876802005471,0.52453834,0,1662.8203,0,2164.3728,0,1718.245,2409.9644,1871.6615,1815.9169,2826.5818,2696.7366,3026.2812,2371.6863,2109.0063,2185.0027,3946.552,2969.2603,2856.808,1985.168,2660.6523,3850.5244,2464.8826,2570.4075,2389.4407,3192.6038,2062.152,42615.902,2828.7798,3174.3435,2272.5437,2162.556,4030.776,2935.2295,2870.826,2740.7427,3586.0486,2820.776,2304.1304,2591.917,59960.016,3824.5698,3677.7358,4832.0205,2005.9845,50428.32,2117.5068,2581.2583,3755.4414,32335.8,3701.3372,2675.2163,7114.5195,9993.288,9492.015,8829.769,9348.2705,8856.877,9751.439,8143.245,
452,108.02131755790003,0.5300027,0,0,0,0,0,0,0,0,0,1105.3005,15527.4375,0,0,0,1085.9532,0,0,1152.9161,0,1415.4482,1666.6256,0,0,0,1019.7007,0,1458404.0,1121.4557,0,0,1067.6064,0,0,0,0,0,0,1779.4595,0,1489957.2,3151.1023,1082.2916,1311.0001,1268.9796,1675918.9,1304.219,1504.7902,1461.5298,1368519.2,1244.7466,1542.9054,309356.25,307838.88,326094.5,355022.94,349504.34,338626.06,359822.12,273872.7,
454,330.1374118975906,0.51292884,0,10400.185,0,11562.275,0,16562.252,30503.238,20975.3,19790.14,19441.67,17199.086,32524.45,16858.744,18428.346,31795.742,14736.819,16611.152,19146.34,18877.6,19113.54,40764.49,39113.754,19338.572,20701.361,26909.754,30653.629,10313.046,13334.254,28778.46,22113.027,35703.547,22256.562,19012.906,23604.057,15964.352,27789.107,22875.664,17850.121,71894.21,9264.001,41470.32,51394.164,21361.29,23121.82,16241.992,35067.688,29184.006,12585.09,18761.473,34264.402,24248.4,21369.592,25038.377,26102.162,21400.291,23722.607,27503.354,26638.08,24434.518,
457,202.05368364498196,0.5120358,0,11306.08,0,81185.336,0,4319.4766,15470.7705,4870.549,22042.295,18270.412,3550.0745,39123.336,2350.6997,4228.222,14374.964,16519.713,29812.67,4217.4497,11243.448,1534.3672,1558.0012,8113.8086,2719.2307,3013.9377,3171.712,2950.1553,1526.8926,2934.8428,6855.7817,4022.5347,3662.375,23700.373,3109.804,43616.79,7314.8003,11074.973,11292.581,2035.3279,21273.496,3506.0295,12874.807,19160.643,9913.657,4381.251,2108.579,17226.867,1473.0009,1258.3534,1103.2506,2391.5366,5074.6167,10019.773,10494.005,9621.274,7684.53,8689.816,6846.87,8200.724,10471.948,
