Query.Mass,Matched.Compound,Matched.Form,Retention.Time,Mass.Diff,Empirical.Compound
348.0688,C00362,M+H [1+],5.645,0.00157600000000002,EC0005
149.0092,C00366,M-H2O-H [1-],7.63,0.00070999999999799,EC000130
149.00924,C00366,M-H2O-H [1-],7.798,0.000669999999985293,EC000130
167.0212,C00366,M-H [1-],5.168,0.000175999999981968,EC000131
307.2016,C00376,M+Na [1+],1.987,0.00161800000000767,EC000132
151.0612,C00379,M-H [1-],4.846,2.39999999962492e-05,EC000133
153.0767,C00379,M+H [1+],1.112,0.000923999999997704,EC000134
151.0255,C00385,M-H [1-],1.019,0.000624000000016167,EC000135
151.0261,C00385,M-H [1-],3.2,2.39999999962492e-05,EC000136
225.0991,C00386,M-H [1-],8.076,0.000224000000002889,EC000137
227.1138,C00386,M+H [1+],8.055,7.59999999786487e-05,EC000137
341.1704,C00399,M+Na [1+],5.083,0.00192732300001808,EC000138
378.1013,C00401,M-H [1-],0.561,0.00287400000001981,EC000139
380.1157,C00401,M+H [1+],0.564,0.0030259999999771,EC000139
130.0863,C00408,M+H [1+],7.575,2.39999999962492e-05,EC000140
154.9986,C00417,M-H2O-H [1-],7.909,0.000590000000016744,EC000141
173.009,C00417,M-H [1-],6.03,0.000124000000027991,EC000142
73.0294,C00418,M-2H [2-],0.881,0.000123999999999569,EC000143
73.0294,C00424,M-H [1-],0.881,0.000123999999999569,EC00073
154.9986,C00425,M-H2O-H [1-],7.909,0.00055600000001732,EC000141
173.009,C00425,M-H [1-],6.03,0.000158000000027414,EC000142
333.2065,C00427,M-H2O-H [1-],0.498,0.000110000000006494,EC000144
104.0706,C00430,M-CO+H [1+],5.342,0.000123533230009798,EC000145
114.055,C00430,M-H2O+H [1+],5.645,0.000123533230009798,EC000145
86.06,C00430,M-HCOOH+H [1+],5.38,7.64667699826305e-05,EC000145
100.0757,C00431,M-H2O+H [1+],0.957,2.35332300064783e-05,EC00079
100.07571,C00431,M-H2O+H [1+],0.821,3.35332300096525e-05,EC00079
118.0867,C00431,M+H [1+],4.678,0.000423999999995317,EC00080
157.0971,C00437,M-H2O+H [1+],5.014,2.35332300064783e-05,EC000146
129.0654,C00439,M-HCOOH+H [1+],5.675,0.000576466769985018,EC000147
129.066,C00439,M-HCOOH+H [1+],6.198,2.35332300064783e-05,EC000148
147.0765,C00439,M-CO+H [1+],6.582,0.000123533230009798,EC000149
155.0462,C00439,M-H2O-H [1-],6.062,0.000490000000013424,EC000148
157.0608,C00439,M-H2O+H [1+],6.057,2.35332300064783e-05,EC000148
173.0567,C00439,M-H [1-],5.365,0.000123999999999569,EC000150
173.05678,C00439,M-H [1-],5.7,4.40000000025975e-05,EC000147
175.0713,C00439,M+H [1+],5.433,7.59999999786487e-05,EC000150
175.07136,C00439,M+H [1+],6.64,1.59999999880256e-05,EC000149
432.2019,C00440,M-CO+H [1+],0.535,0.0030235332300208,EC000151
440.1718,C00440,M-H2O-H [1-],0.558,0.00359000000003107,EC000151
478.2061,C00440,M+H2O+H [1+],0.546,0.00162353322997433,EC000151
383.1356,C00448,M+H [1+],5.936,0.00267599999995127,EC000152
110.0601,C00450,M-H2O+H [1+],2.847,0.000123533230009798,EC000153
462.9672,C00459,M-H2O-H [1-],3.843,0.00371000000001231,EC000154
226.082,C00475,M-H2O+H [1+],3.788,0.000176466770000161,EC000155
111.0087,C00490,M-H2O-H [1-],5.156,0.000489999999999213,EC000156
111.0088,C00490,M-H2O-H [1-],7.821,0.000589999999988322,EC000157
129.0193,C00490,M-H [1-],2.327,2.4000000024671e-05,EC000158
129.01937,C00490,M-H [1-],6.544,4.5999999997548e-05,EC000159
175.0246,C00490,M+HCOO [1-],5.38,0.000354999999984784,EC000156
189.0404,C00490,M+CH3COO [1-],5.148,0.000505000000003974,EC000156
189.0405,C00490,M+CH3COO [1-],5.173,0.000605000000007294,EC000156
241.0311,C00491,M+H [1+],8.284,2.4000000024671e-05,EC000160
157.0367,C00499,M-H2O-H [1-],4.662,0.000490000000013424,EC000161
103.04,C00503,M-H2O-H [1-],0.988,0.000489999999999213,EC000162
149.0455,C00508,M-H [1-],5.396,2.39999999962492e-05,EC00051
149.04551,C00508,M-H [1-],5.186,1.39999999930751e-05,EC00051
149.04557,C00508,M-H [1-],5.659,4.5999999997548e-05,EC00052
151.0615,C00508,M+H [1+],1.336,0.0014240000000143,EC00053
151.06151,C00508,M+H [1+],0.588,0.00143400000001748,EC00054
165.0405,C00508,M-H+O [1-],6.233,6.64667700220889e-05,EC00052
165.04051,C00508,M-H+O [1-],6.024,7.6466770025263e-05,EC00052
165.04059,C00508,M-H+O [1-],5.703,0.000156466770022234,EC00052
165.0418,C00508,M-H+O [1-],1.302,0.0013664667700084,EC00053
165.042,C00508,M-H+O [1-],0.562,0.00156646677001504,EC00054
195.0516,C00508,M+HCOO [1-],0.562,0.00115500000001134,EC00054
195.0518,C00508,M+HCOO [1-],0.563,0.00135499999998956,EC00054
209.0666,C00508,M+CH3COO [1-],5.694,0.000505000000003974,EC00052
115.0866,C00515,M-H2O+H [1+],4.961,2.35332300064783e-05,EC00035
408.1491,C00518,M-H2O+H [1+],5.645,0.000901803870021922,EC000163
408.15,C00518,M-H2O+H [1+],5.496,1.803870020467e-06,EC000163
424.1437,C00518,M-H [1-],0.564,0.00234933709998586,EC000164
203.0825,C00525,M-H [1-],4.789,0.000123999999999569,EC00036
205.0972,C00525,M+H [1+],4.752,2.39999999962492e-05,EC00036
227.0672,C00526,M-H [1-],5.687,0.000123999999999569,EC000165
243.0617,C00526,M-H+O [1-],5.673,0.000533533229997829,EC000165
247.0923,C00526,M+H2O+H [1+],5.625,0.000176466770028583,EC000165
109.0295,C00530,M-H [1-],2.682,2.39999999962492e-05,EC00044
151.0612,C00532,M-H [1-],4.846,2.39999999962492e-05,EC000133
153.0767,C00532,M+H [1+],1.112,0.000923999999997704,EC000134
169.0495,C00544,M+H [1+],0.477,7.60000000070704e-05,EC000166
208.0612,C00544,M+ACN-H [1-],0.516,0.000368533229988088,EC000166
134.06,C00547,M-H4O2+H [1+],3.798,2.35332299780566e-05,EC000117
150.0559,C00547,M-H2O-H [1-],3.673,0.000390000000010104,EC000117
152.0704,C00547,M-H2O+H [1+],5.985,0.000176466770000161,EC000118
152.0705,C00547,M-H2O+H [1+],3.686,7.64667699968413e-05,EC000117
152.0707,C00547,M-H2O+H [1+],5.511,0.000123533229981376,EC000119
274.092,C00559,M+Na [1+],6.927,0.000981999999964955,EC000167
469.0527,C00570,M+Na [1+],4.611,0.00308200000000625,EC000168
188.0563,C00579,M-H2O-H [1-],4.907,0.000509999999991351,EC000169
118.0612,C00581,M+H [1+],6.417,0.000123999999999569,EC000170
333.2065,C00584,M-H2O-H [1-],0.498,0.000110000000006494,EC000144
183.0661,C00588,M-H [1-],0.867,0.000524000000012848,EC000171
179.0709,C00590,M-H [1-],0.842,0.000424000000009528,EC000172
195.0655,C00590,M-H+O [1-],0.844,0.000733533230004468,EC000172
220.0976,C00590,M+ACN-H [1-],0.844,0.000268533229984769,EC000172
225.0762,C00590,M+HCOO [1-],0.841,4.50000000000728e-05,EC000172
239.0922,C00590,M+CH3COO [1-],0.965,0.000304999999997335,EC000172
239.09226,C00590,M+CH3COO [1-],0.817,0.00036500000001638,EC000172
121.0647,C00601,M+H [1+],3.848,7.60000000070704e-05,EC000173
312.1302,C00611,M-C3H4O2+H [1+],0.589,0.00122353322996105,EC000174
366.139,C00611,M-H2O+H [1+],8.13,0.00047646677001012,EC000175
366.1391,C00611,M-H2O+H [1+],7.934,0.000376466770035222,EC000175
382.1367,C00611,M-H [1-],0.564,0.00117599999998674,EC000174
188.176,C00612,M+H [1+],8.261,0.000224000000002889,EC000176
151.06151,C00618,M-CO2+H [1+],0.588,0.00133353322999596,EC00082
167.0564,C00618,M-CO+H [1+],0.555,0.00142353322999611,EC00082
175.0245,C00618,M-H2O-H [1-],0.522,0.000190000000003465,EC00082
175.0246,C00618,M-H2O-H [1-],5.38,0.000290000000006785,EC00083
175.02464,C00618,M-H2O-H [1-],5.701,0.000330000000019481,EC00084
175.02465,C00618,M-H2O-H [1-],4.153,0.000340000000022656,EC00085
193.0352,C00618,M-H [1-],7.568,0.000224000000002889,EC00086
193.03521,C00618,M-H [1-],7.691,0.000213999999999714,EC00086
193.0353,C00618,M-H [1-],3.249,0.000123999999999569,EC00087
253.0559,C00618,M+CH3COO [1-],7.542,9.49999999875217e-05,EC00086
325.0944,C00621,M-H2O-H [1-],5.667,0.0025969999999802,EC000177
146.08129,C00624,M-CO2+H [1+],5.106,0.000113533229978202,EC000178
188.0563,C00624,M-H [1-],4.907,0.000124000000027991,EC000178
230.0222,C00627,M-H2O-H [1-],3.68,0.000390000000010104,EC000179
230.0225,C00627,M-H2O-H [1-],3.623,0.000690000000020063,EC000179
153.0193,C00628,M-H [1-],1.076,2.4000000024671e-05,EC000180
153.01937,C00628,M-H [1-],3.42,4.5999999997548e-05,EC000181
194.0458,C00628,M+ACN-H [1-],0.984,6.85332299781294e-05,EC000180
152.0354,C00632,M-H [1-],1.011,7.60000000070704e-05,EC000182
182.0577,C00637,M+Na [1+],5.415,8.20000000203436e-05,EC000183
182.05774,C00637,M+Na [1+],5.354,0.000122000000004618,EC000183
182.0579,C00637,M+Na [1+],4.331,0.000281999999998561,EC000184
151.0401,C00642,M-H [1-],1,7.59999999786487e-05,EC000185
192.0664,C00642,M+ACN-H [1-],0.98,0.000168533230009871,EC000185
211.06132,C00642,M+CH3COO [1-],0.897,0.00072499999998854,EC000185
204.0866,C00645,M-H2O+H [1+],0.88,2.35332300064783e-05,EC00060
204.08669,C00645,M-H2O+H [1+],8.005,0.000113533230006624,EC00061
220.0825,C00645,M-H [1-],5.686,0.000123999999999569,EC00062
242.0665,C00645,M+Na-2H [1- ],5.698,0.00193399999997723,EC00062
229.0385,C00647,M-H2O-H [1-],1.025,0.000690000000020063,EC000186
249.0534,C00669,M-H [1-],0.86,0.00162399999999252,EC000187
239.0922,C00670,M-H2O-H [1-],0.965,9.99999997475243e-06,EC000188
239.09226,C00670,M-H2O-H [1-],0.817,5.00000000442924e-05,EC000188
257.1024,C00670,M-H [1-],0.515,0.000923999999997704,EC000189
293.0802,C00670,M+Cl [1-],0.982,0.000699999999994816,EC000188
317.1237,C00670,M+CH3COO [1-],0.522,0.000195000000019263,EC000189
407.2794,C00695,M-H [1-],0.974,0.000923999999997704,EC000190
333.2065,C00696,M-H2O-H [1-],0.498,0.000110000000006494,EC000144
100.0757,C00719,M-H2O+H [1+],0.957,2.35332300064783e-05,EC00079
100.07571,C00719,M-H2O+H [1+],0.821,3.35332300096525e-05,EC00079
118.0867,C00719,M+H [1+],4.678,0.000423999999995317,EC00080
205.0353,C00725,M-H [1-],5.68,0.000923999999997704,EC000191
179.0559,C00738,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C00738,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C00738,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C00738,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C00738,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C00738,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C00738,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C00738,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
502.2073,C00746,M-2H [2-],5.418,0.00367400000004636,EC000192
502.2076,C00746,M-2H [2-],4.936,0.00337400000000798,EC000193
267.0727,C00760,M-2H [2-],4.074,0.000543887499986795,EC000194
197.0679,C00780,M+Na-2H [1- ],3.663,0.00176599999997507,EC000195
197.068,C00780,M+Na-2H [1- ],3.613,0.00166599999997175,EC000195
199.0825,C00780,M+Na [1+],3.657,0.00171799999998257,EC000195
199.0826,C00780,M+Na [1+],0.565,0.00161799999997925,EC000196
164.0715,C00788,M-H2O-H [1-],4.437,0.000390000000010104,EC000197
166.0861,C00788,M-H2O+H [1+],4.404,7.64667699968413e-05,EC000197
166.0862,C00788,M-H2O+H [1+],4.968,2.35332300064783e-05,EC000198
112.0517,C00791,M-H [1-],3.613,7.60000000070704e-05,EC000199
112.05175,C00791,M-H [1-],3.504,0.00012600000000873,EC000199
175.119,C00792,M+H [1+],8.106,2.39999999962492e-05,EC00023
181.0718,C00794,M-H [1-],5.323,7.59999999786487e-05,EC000200
182.0808,C00794,M [1+],5.647,0.00180000000000291,EC000201
205.0684,C00794,M+Na [1+],5.668,0.000181999999995242,EC000201
217.0487,C00794,M+Cl [1-],5.68,0.000799999999998136,EC000201
161.0455,C00795,M-H2O-H [1-],3.634,0.000490000000013424,EC00012
161.04552,C00795,M-H2O-H [1-],5.668,0.000510000000019772,EC00013
161.04556,C00795,M-H2O-H [1-],3.524,0.000550000000004047,EC00012
179.0559,C00795,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C00795,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C00795,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C00795,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C00795,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C00795,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C00795,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C00795,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
177.0405,C00800,M-H2O-H [1-],5.7,0.000590000000016744,EC00094
195.0504,C00800,M-H [1-],1.472,0.000624000000016167,EC00095
195.0511,C00800,M-H [1-],6.805,7.59999999786487e-05,EC00096
195.0515,C00800,M-H [1-],0.84,0.000475999999991927,EC00097
195.0516,C00800,M-H [1-],0.562,0.000575999999995247,EC00098
195.0518,C00800,M-H [1-],0.563,0.000775999999973465,EC00098
195.052,C00800,M-H [1-],1.912,0.000975999999980104,EC00099
195.0521,C00800,M-H [1-],2.398,0.00107599999998342,EC000100
231.0295,C00800,M+Cl [1-],2.581,0.00230000000001951,EC000100
236.0772,C00800,M+ACN-H [1-],0.506,0.000368533229988088,EC00098
163.0403,C00811,M-H [1-],0.951,0.000275999999985288,EC00074
167.0564,C00818,M-CO2+H [1+],0.555,0.00132353322999279,EC000202
191.0196,C00818,M-H2O-H [1-],0.953,0.000390000000010104,EC000203
191.01966,C00818,M-H2O-H [1-],0.526,0.000450000000000728,EC000202
191.01967,C00818,M-H2O-H [1-],3.544,0.000460000000003902,EC000204
191.01969,C00818,M-H2O-H [1-],3.644,0.00048000000001025,EC000204
191.0198,C00818,M-H2O-H [1-],5.679,0.000590000000016744,EC000205
191.0199,C00818,M-H2O-H [1-],8.317,0.000690000000020063,EC000206
191.02,C00818,M-H2O-H [1-],7.722,0.000790000000023383,EC000207
191.0201,C00818,M-H2O-H [1-],7.804,0.000890000000026703,EC000207
129.0654,C00819,M-H2O+H [1+],5.675,0.000376466769978379,EC00024
129.066,C00819,M-H2O+H [1+],6.198,0.000223533230013118,EC00025
145.0618,C00819,M-H [1-],3.339,2.39999999962492e-05,EC00026
145.0619,C00819,M-H [1-],6.606,7.60000000070704e-05,EC00027
147.0765,C00819,M+H [1+],6.582,0.000124000000027991,EC00027
152.0705,C00822,M-CO2+H [1+],3.686,0.000176466770000161,EC000208
194.0456,C00822,M-H [1-],0.519,0.000324000000006208,EC000209
194.0458,C00822,M-H [1-],0.984,0.000123999999999569,EC000210
194.04589,C00822,M-H [1-],3.731,3.39999999994234e-05,EC000208
196.0603,C00822,M+H [1+],7.154,0.000175999999981968,EC000211
210.0408,C00822,M-H+O [1-],3.441,3.35332300096525e-05,EC000208
230.0222,C00822,M+Cl [1-],3.68,0.00010000000000332,EC000208
230.0225,C00822,M+Cl [1-],3.623,0.000400000000013279,EC000208
218.067,C00835,M-H2O-H [1-],1.023,0.000809999999972888,EC000212
236.0772,C00835,M-H [1-],0.506,0.00172399999999584,EC000213
138.0549,C00847,M-HCOOH+H [1+],3.649,0.000176466770000161,EC000214
182.0457,C00847,M-H [1-],0.856,0.000224000000002889,EC000215
184.0621,C00847,M+H [1+],3.682,0.00162399999999252,EC000214
172.9922,C00850,M-H [1-],1.849,0.000775999999973465,EC000216
188.9871,C00850,M-H+O [1-],1.745,0.000766466769988483,EC000216
202.1072,C00864,M-H2O+H [1+],3.8,0.000176466770000161,EC000217
218.1032,C00864,M-H [1-],0.535,0.00022400000003131,EC000218
220.1182,C00864,M+H [1+],0.536,0.000224000000002889,EC000218
259.1292,C00864,M+ACN-H [1-],0.516,0.000768533229972945,EC000218
341.1086,C00897,M-H [1-],6.451,0.000323999999977787,EC00043
365.1052,C00897,M+Na [1+],6.439,0.000217999999961194,EC00043
377.0853,C00897,M+Cl [1-],6.452,0.000200000000006639,EC00043
129.0654,C00906,M+H [1+],5.675,0.000475999999991927,EC000219
129.066,C00906,M+H [1+],6.198,0.000123999999999569,EC000220
173.05678,C00906,M+HCOO [1-],5.7,0.000534999999985075,EC000219
187.0724,C00906,M+CH3COO [1-],5.679,0.000504999999975553,EC000219
179.0559,C00936,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C00936,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C00936,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C00936,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C00936,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C00936,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C00936,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C00936,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
73.0294,C00937,M-H [1-],0.881,0.000123999999999569,EC00073
144.0302,C00940,M-H [1-],5.659,2.39999999962492e-05,EC000221
189.0404,C00944,M-H [1-],5.148,2.39999999962492e-05,EC000222
189.0405,C00944,M-H [1-],5.173,7.60000000070704e-05,EC000222
249.0627,C00944,M+CH3COO [1-],5.154,0.00170500000001539,EC000222
176.0708,C00954,M+H [1+],1.349,0.000224000000002889,EC000223
198.0529,C00954,M+Na [1+],5.13,0.000382000000001881,EC000224
161.0455,C00962,M-H2O-H [1-],3.634,0.000490000000013424,EC00012
161.04552,C00962,M-H2O-H [1-],5.668,0.000510000000019772,EC00013
161.04556,C00962,M-H2O-H [1-],3.524,0.000550000000004047,EC00012
179.0559,C00962,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C00962,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C00962,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C00962,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C00962,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C00962,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C00962,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C00962,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
153.1273,C00964,M+H [1+],3.887,7.60000000070704e-05,EC000225
153.1276,C00964,M+H [1+],0.538,0.000224000000002889,EC000226
241.0948,C00978,M+Na [1+],5.126,8.19999999919219e-05,EC000227
161.0455,C00984,M-H2O-H [1-],3.634,0.000490000000013424,EC00012
161.04552,C00984,M-H2O-H [1-],5.668,0.000510000000019772,EC00013
161.04556,C00984,M-H2O-H [1-],3.524,0.000550000000004047,EC00012
179.0559,C00984,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C00984,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C00984,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C00984,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C00984,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C00984,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C00984,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C00984,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
103.04,C00989,M-H [1-],0.988,2.39999999962492e-05,EC000228
144.0666,C00989,M+ACN-H [1-],1.163,3.14667699967686e-05,EC000228
359.134,C01007,M-H2O-H [1-],0.536,0.00150999999999613,EC000229
377.1447,C01007,M-H [1-],5.659,0.0019240000000309,EC000230
145.05,C01019,M-H2O-H [1-],0.997,0.000109999999978072,EC000231
145.0504,C01019,M-H2O-H [1-],0.989,0.000290000000006785,EC000231
209.0675,C01019,M+HCOO [1-],0.96,0.00135499999998956,EC000231
104.0706,C01026,M+H [1+],5.342,2.39999999962492e-05,EC000125
104.07066,C01026,M+H [1+],5.078,8.40000000010832e-05,EC000126
86.06,C01026,M-H2O+H [1+],5.38,2.35332300064783e-05,EC000125
86.0601,C01026,M-H2O+H [1+],1.154,0.000123533230009798,EC000127
188.176,C01029,M+H [1+],8.261,0.000224000000002889,EC000176
128.0819,C01035,M-H2O+H [1+],2.693,0.000123533229981376,EC000232
146.0919,C01035,M+H [1+],1.119,0.000475999999991927,EC000233
146.0921,C01035,M+H [1+],5.109,0.00027600000001371,EC000234
146.0925,C01035,M+H [1+],2.629,0.000123999999999569,EC000232
177.0405,C01040,M-H [1-],5.7,7.60000000070704e-05,EC00088
204.0866,C01074,M-H2O+H [1+],0.88,1.36860699910812e-05,EC00060
204.08669,C01074,M-H2O+H [1+],8.005,7.63139300090643e-05,EC00061
220.0825,C01074,M-H [1-],5.686,0.000161219299997128,EC00062
242.0665,C01074,M+Na-2H [1- ],5.698,0.00189678069997967,EC00062
240.0182,C01075,M-H2O-H [1-],7.939,0.000390000000010104,EC000235
341.1086,C01083,M-H [1-],6.451,0.000323999999977787,EC00043
365.1052,C01083,M+Na [1+],6.439,0.000217999999961194,EC00043
377.0853,C01083,M+Cl [1-],6.452,0.000200000000006639,EC00043
129.0193,C01087,M-H2O-H [1-],2.327,0.000489999999985002,EC000236
129.01937,C01087,M-H2O-H [1-],6.544,0.000560000000007221,EC000237
147.0297,C01087,M-H [1-],3.639,0.00022400000003131,EC000238
147.0298,C01087,M-H [1-],5.656,0.000124000000027991,EC000239
147.02981,C01087,M-H [1-],5.173,0.000114000000024816,EC000240
147.02986,C01087,M-H [1-],6.996,6.40000000089458e-05,EC000237
163.0247,C01087,M-H+O [1-],5.69,0.000133533230012972,EC000239
103.04,C01089,M-H [1-],0.988,2.39999999962492e-05,EC000228
144.0666,C01089,M+ACN-H [1-],1.163,3.14667699967686e-05,EC000228
261.037,C01096,M-H [1-],0.533,0.00112400000000434,EC000241
263.0519,C01096,M+H [1+],0.516,0.000775999999973465,EC000241
183.005,C01103,M-2H [2-],0.703,0.000574000000000296,EC000242
104.0706,C01110,M-CO+H [1+],5.342,0.000123533230009798,EC000145
114.055,C01110,M-H2O+H [1+],5.645,0.000123533230009798,EC000145
86.06,C01110,M-HCOOH+H [1+],5.38,7.64667699826305e-05,EC000145
220.0825,C01132,M-H [1-],5.686,0.000123999999999569,EC00062
242.0665,C01132,M+Na-2H [1- ],5.698,0.00193399999997723,EC00062
270.0617,C01136,M+Na-2H [1- ],5.7,0.00133399999998574,EC000243
272.0764,C01136,M+Na [1+],5.633,0.00148199999995313,EC000243
126.1027,C01152,M-CO2+H [1+],5.435,0.000123533229995587,EC000244
152.0805,C01152,M-H2O+H [1+],5.528,0.00127646677000826,EC000244
168.078,C01152,M-H [1-],7.818,0.000175999999981968,EC000245
170.0923,C01152,M+H [1+],3.67,7.60000000070704e-05,EC000246
170.0932,C01152,M+H [1+],6.855,0.000823999999994385,EC000247
170.09324,C01152,M+H [1+],7.795,0.000864000000007081,EC000245
188.1029,C01152,M+H2O+H [1+],5.618,7.6466770025263e-05,EC000244
192.0743,C01152,M+Na [1+],6.855,1.80000000113978e-05,EC000247
104.0706,C01157,M-CO+H [1+],5.342,0.000123533230009798,EC000145
114.055,C01157,M-H2O+H [1+],5.645,0.000123533230009798,EC000145
86.06,C01157,M-HCOOH+H [1+],5.38,7.64667699826305e-05,EC000145
169.0495,C01161,M+H [1+],0.477,7.60000000070704e-05,EC000166
208.0612,C01161,M+ACN-H [1-],0.516,0.000368533229988088,EC000166
104.0706,C01165,M-CO+H [1+],5.342,0.000123533230009798,EC000145
114.055,C01165,M-H2O+H [1+],5.645,0.000123533230009798,EC000145
86.06,C01165,M-HCOOH+H [1+],5.38,7.64667699826305e-05,EC000145
179.0349,C01179,M-H [1-],5.243,0.000124000000027991,EC000248
317.032,C01185,M-H2O-H [1-],2.39,0.00198999999997795,EC000249
317.0326,C01185,M-H2O-H [1-],2.294,0.00258999999999787,EC000249
335.0421,C01185,M-H [1-],6.09,0.000975999999980104,EC000250
103.04,C01188,M-H [1-],0.988,2.39999999962492e-05,EC000228
144.0666,C01188,M+ACN-H [1-],1.163,3.14667699967686e-05,EC000228
179.0349,C01197,M-H [1-],5.243,0.000124000000027991,EC000248
104.0706,C01205,M+H [1+],5.342,2.39999999962492e-05,EC000125
104.07066,C01205,M+H [1+],5.078,8.40000000010832e-05,EC000126
86.06,C01205,M-H2O+H [1+],5.38,2.35332300064783e-05,EC000125
86.0601,C01205,M-H2O+H [1+],1.154,0.000123533230009798,EC000127
198.0529,C01233,M-H2O+H [1+],5.13,0.000323533229988016,EC000251
341.1086,C01235,M-H [1-],6.451,0.000323999999977787,EC00043
365.1052,C01235,M+Na [1+],6.439,0.000217999999961194,EC00043
377.0853,C01235,M+Cl [1-],6.452,0.000200000000006639,EC00043
208.9759,C01243,M-2H [2-],3.734,0.00197599999998488,EC000252
208.976,C01243,M-2H [2-],0.787,0.0020759999999882,EC000253
208.9759,C01245,M-2H [2-],3.734,0.00197599999998488,EC000252
208.976,C01245,M-2H [2-],0.787,0.0020759999999882,EC000253
188.0351,C01252,M-H2O-H [1-],4.457,0.000290000000006785,EC000254
206.0463,C01252,M-H [1-],2.859,0.000375999999988608,EC000255
239.1147,C01262,M-H [1-],7.98,0.000224000000002889,EC000256
239.11475,C01262,M-H [1-],7.668,0.00017400000001544,EC000256
241.1294,C01262,M+H [1+],5.434,7.59999999786487e-05,EC000257
241.1295,C01262,M+H [1+],4.812,2.4000000024671e-05,EC000258
241.12951,C01262,M+H [1+],7.948,3.40000000278451e-05,EC000256
241.1296,C01262,M+H [1+],7.647,0.000124000000027991,EC000256
259.1399,C01262,M+H2O+H [1+],7.449,0.000176466769971739,EC000256
333.2065,C01312,M-H2O-H [1-],0.498,0.000110000000006494,EC000144
260.1646,C01416,M-CO2+H [1+],3.678,2.35332299780566e-05,EC000259
286.146,C01416,M-H2O+H [1+],3.481,0.00222353322999425,EC000259
302.1426,C01416,M-H [1-],0.553,0.00277599999998301,EC000260
348.1473,C01416,M+HCOO [1-],0.523,0.00255499999991571,EC000260
278.1233,C01449,M+H [1+],7.262,0.00147600000002512,EC000261
300.1077,C01449,M+Na [1+],6.514,0.000982000000021799,EC000262
181.0718,C01507,M-H [1-],5.323,7.59999999786487e-05,EC000200
182.0808,C01507,M [1+],5.647,0.00180000000000291,EC000201
205.0684,C01507,M+Na [1+],5.668,0.000181999999995242,EC000201
217.0487,C01507,M+Cl [1-],5.68,0.000799999999998136,EC000201
286.146,C01516,M+H [1+],3.481,0.00222400000001244,EC000263
157.0367,C01551,M-H [1-],4.662,2.4000000024671e-05,EC000264
179.0559,C01582,M-H [1-],5.977,0.000224000000002889,EC00013
179.056,C01582,M-H [1-],6.344,0.000123999999999569,EC00014
179.0561,C01582,M-H [1-],5.436,2.4000000024671e-05,EC00015
179.0562,C01582,M-H [1-],5.704,7.59999999786487e-05,EC00013
181.0714,C01582,M+H [1+],0.523,0.000724000000019487,EC00016
195.0516,C01582,M-H+O [1-],0.562,0.000566466770010265,EC00016
203.0527,C01582,M+Na [1+],5.677,8.19999999919219e-05,EC00013
220.0825,C01582,M+ACN-H [1-],5.686,0.000168533229981449,EC00013
178.0511,C01586,M-H [1-],0.524,0.000175999999981968,EC000265
