"p.value","m.z","t.score","r.t"
0.77,193.0352,-0.300025231,7.691
0.77,345.0795,-0.299813737,2.084
0.771,325.1744,0.299562112,0.519
0.772,319.0839,-0.298167747,3.477
0.772,560.1017,-0.297148169,3.341
0.773,121.0283,-0.295785068,3.861
0.773,184.0621,0.296942753,3.682
0.773,486.2371,0.295954663,3.708
0.774,325.0944,0.295124083,5.667
0.774,389.1472,0.294834825,0.558
0.775,159.149,0.293635226,3.721
0.775,191.0662,0.293735857,7.745
0.775,195.0515,-0.293928185,0.84
0.776,293.0633,-0.292904967,5.418
0.776,312.1266,0.292805786,0.909
0.776,441.121,0.292533501,0.557
0.777,193.155,-0.291304691,3.944
0.777,287.1002,0.290823803,0.56
0.777,203.0022,0.291084435,1.372
0.777,243.1083,-0.290530478,1.017
0.777,359.0346,-0.291114407,2.582
0.778,365.1052,-0.289071045,6.439
0.778,398.9611,0.289310493,1.68
0.78,116.1171,-0.287148735,1.124
0.78,291.1297,-0.286875626,8.546
0.78,288.1198,0.286809216,6.673
0.78,338.0878,0.287126107,4.821
0.78,457.2224,-0.287419878,0.513
0.782,176.0666,-0.284048269,7.162
0.782,245.0126,0.284167645,3.391
0.782,383.1703,0.284314318,0.521
0.783,353.0261,-0.283256146,7.184
0.783,418.1445,0.282523225,0.549
0.783,437.0909,-0.283168283,0.565
0.784,255.145,0.281691695,7.703
0.784,175.061,0.28102223,0.56
0.784,399.0615,0.28131868,2.081
0.785,197.0679,0.280430811,3.663
0.785,199.1313,-0.27981404,0.836
0.785,509.2749,0.280873117,0.528
0.786,187.0068,-0.278707309,2.535
0.786,191.0284,-0.279290257,5.675
0.786,263.1397,0.27942223,0.54
0.788,258.1263,-0.275846431,1.308
0.788,392.1204,0.275745595,3.651
0.789,717.3928,-0.275417029,1.051
0.789,204.0667,-0.274809451,0.515
0.79,369.0281,-0.273849633,4.932
0.79,445.2433,0.272891906,0.517
0.79,501.1052,-0.27313123,5.105
0.79,521.2193,0.273021263,2.309
0.79,577.1969,-0.27299405,0.559
0.79,601.1781,0.273038206,0.558
0.791,188.9862,0.271746447,4.149
0.791,208.9759,-0.272357754,3.734
0.792,265.1191,0.271529401,0.536
0.792,715.3764,-0.271259817,1.192
0.792,205.0524,0.271153749,3.634
0.792,353.0557,0.271416185,1.293
0.793,306.0641,-0.269754628,1.47
0.793,579.2641,0.27018285,3.674
0.793,384.9455,0.269022508,1.844
0.794,468.2222,-0.268429549,0.533
0.794,103.04,-0.26805932,0.988
0.794,224.0618,0.268011079,4.943
0.794,225.0991,0.26777348,8.076
0.794,262.9863,-0.268826408,5.091
0.794,501.1057,-0.268033662,4.061
0.795,238.1548,0.266509486,5.5
0.795,387.1653,0.266833881,0.52
0.795,399.095,0.266899686,6.659
0.795,537.2331,-0.267300346,0.562
0.796,158.1176,0.264934824,4.212
0.796,181.0714,0.26511949,0.523
0.796,222.1125,-0.265787495,0.819
0.796,288.1189,0.265787849,7.178
0.796,469.2362,0.265501317,1.242
0.796,242.0125,0.265684413,3.346
0.796,245.0777,0.265919896,5.688
0.796,258.0076,0.265099378,3.328
0.796,307.084,-0.265481333,5.158
0.796,355.084,-0.265606979,3.477
0.797,238.1083,-0.263661847,1.113
0.797,373.244,-0.263595569,7.33
0.797,100.0039,-0.264166064,3.918
0.797,196.0283,0.264264184,4.94
0.797,319.0668,-0.263847892,4.881
0.798,255.1338,0.262306159,6.666
0.798,354.1117,-0.263093584,1.059
0.799,161.1285,0.261882421,8.241
0.799,292.1687,-0.260866251,7.349
0.799,354.101,-0.261441149,0.567
0.8,159.0663,0.259723683,0.926
0.8,204.9815,0.260749412,2.004
0.801,175.1444,0.258324244,7.562
0.801,261.1444,0.258310778,6.658
0.801,197.0677,0.258403405,1.123
0.801,204.0301,0.258506491,4.935
0.801,259.0019,-0.259498351,3.481
0.801,491.1918,-0.258544641,4.425
0.802,283.1286,0.257133932,0.516
0.802,325.0911,-0.257533608,5.475
0.802,289.0381,-0.258177325,3.994
0.802,421.0453,0.257313239,1.036
0.803,274.213,-0.256089114,1.103
0.803,149.0092,0.256403006,7.798
0.803,324.0725,0.256345858,5.673
0.803,478.1202,0.255936379,1.551
0.804,302.1415,0.254727007,0.545
0.804,495.0461,0.254644182,5.774
0.805,145.0362,0.252872497,1.023
0.805,198.1133,0.253728027,0.851
0.805,405.1761,0.253700335,0.547
0.806,478.1878,0.252286422,1.985
0.806,577.2497,0.252017002,3.628
0.806,189.0404,0.252698479,5.148
0.806,385.168,0.252272206,0.573
0.807,163.123,0.250356798,2.224
0.807,342.1728,0.250508701,0.923
0.807,335.0421,-0.250297861,6.09
0.807,379.1601,0.250939812,0.575
0.808,277.0733,-0.249924551,3.48
0.808,369.0995,0.249673067,3.487
0.809,261.0978,0.248679904,4.033
0.809,230.0225,-0.247941567,3.623
0.809,392.1165,0.247880283,0.562
0.81,336.0668,-0.246689806,3.29
0.811,252.1343,-0.24595298,7.787
0.811,541.1212,0.245892739,6.459
0.812,162.1129,0.24367364,5.651
0.812,463.2582,0.244183123,0.524
0.812,503.3506,-0.244548922,1.224
0.812,340.1245,0.244695659,5.186
0.813,302.1058,0.242273326,0.512
0.813,561.1622,-0.243025514,4.287
0.814,307.133,0.241277089,0.578
0.814,342.1012,0.240989239,3.76
0.814,367.1133,0.241520706,5.469
0.815,241.0311,-0.239951688,8.284
0.815,187.0068,0.240322759,2.234
0.816,244.1542,0.238712871,0.514
0.816,244.1543,0.238712871,0.514
0.816,149.0455,-0.238823303,5.186
0.816,238.0774,0.238858117,4.689
0.816,276.0545,0.238442131,3.638
0.816,369.1739,0.238323275,0.556
0.816,493.2281,0.238675984,3.987
0.816,749.3919,0.239387215,0.532
0.817,106.0862,0.236986805,3.75
0.817,261.1467,-0.237355029,0.515
0.817,267.1246,0.237381419,0.529
0.817,363.0285,0.237485364,3.294
0.817,406.1143,0.237298202,3.661
0.818,545.3031,0.236275604,1.418
0.818,131.0712,-0.235958858,0.84
0.818,227.0672,0.236056682,5.687
0.819,356.2428,0.234886014,0.932
0.819,452.1908,-0.234490134,4.095
0.819,191.0196,-0.234488746,3.644
0.819,249.0785,0.234916995,3.631
0.819,261.0198,-0.234959814,3.384
0.819,353.1198,-0.235115499,4.773
0.819,923.4088,-0.235123677,0.576
0.82,535.2833,0.233140742,1.542
0.82,203.002,0.233852427,1.005
0.82,283.1184,-0.23402998,0.938
0.82,495.2227,0.233996881,4.533
0.821,245.1494,-0.231895688,5.617
0.821,265.1117,-0.232939178,4.669
0.821,512.197,-0.232559688,8.01
0.821,479.228,-0.231820412,0.527
0.821,564.1689,0.232878183,6.53
0.822,182.1285,-0.230622935,0.539
0.822,306.064,-0.231585018,1.508
0.822,742.327,0.230707546,6.508
0.822,165.0534,0.23053287,0.912
0.822,238.9867,-0.230829499,8.106
0.823,162.1128,0.230184114,5.221
0.823,265.002,-0.229616545,2.224
0.823,279.0529,0.229302996,5.648
0.823,317.11,0.230147744,8.01
0.824,241.1296,0.228551151,7.647
0.824,719.3758,0.227800415,1.264
0.824,731.4085,0.22888934,1.051
0.824,805.4077,0.228776719,1.199
0.824,229.1079,-0.228872044,0.847
0.825,368.1159,0.227549089,0.567
0.825,787.4343,0.226340795,0.839
0.825,212.0111,0.22641693,3.879
0.825,274.0025,-0.227649946,5.546
0.825,446.037,0.226942557,3.778
0.826,163.1229,0.225786437,8.006
0.826,255.1338,-0.225213117,4.731
0.826,380.1156,-0.226020865,0.558
0.827,346.2332,0.224801794,4.588
0.827,648.2457,0.224731227,3.965
0.827,124.0074,0.22416517,6.271
0.827,421.0596,0.223906454,0.559
0.827,565.1555,-0.223748161,0.583
0.828,262.1396,-0.22303103,7.95
0.828,272.1351,-0.223005218,8.064
0.828,318.1769,0.223025477,7.436
0.828,418.2036,-0.222470722,4.031
0.828,269.1027,0.223279872,0.548
0.829,290.1722,-0.22105237,1.062
0.829,416.3518,0.221589206,0.967
0.829,217.0575,-0.221773661,5.682
0.829,348.1105,0.221627545,4.903
0.83,94.0653,-0.220874518,1.679
0.83,265.072,-0.220863571,0.886
0.831,508.2802,0.218916279,2.422
0.831,696.649,0.218552037,0.442
0.831,352.0857,-0.219147064,1.363
0.832,248.1128,-0.217743856,6.388
0.832,369.1736,0.21745206,1.402
0.832,551.1172,-0.217531997,4.021
0.833,450.2119,0.217018188,3.204
0.833,117.0558,0.216934985,0.877
0.833,203.0825,0.215920733,4.789
0.833,259.028,-0.216576653,0.58
0.833,379.1048,0.21703188,4.043
0.833,573.2395,-0.21673151,0.524
0.834,595.3478,0.215054503,0.525
0.834,481.2437,-0.215730965,3.448
0.835,340.1324,0.214383998,5.379
0.835,433.2074,0.214336631,0.527
0.836,448.2317,0.212647719,3.946
0.836,145.0982,0.21276817,8.275
0.836,167.0559,-0.213055189,3.69
0.837,208.0429,0.210951762,5.441
0.837,258.1084,0.211169099,4.933
0.837,119.0352,-0.211510029,4.472
0.837,347.1054,0.210970104,3.351
0.837,528.3014,-0.211325815,0.529
0.838,853.3185,-0.209343216,7.746
0.839,129.066,-0.208207074,6.198
0.839,375.1279,0.209181433,3.242
0.839,61.0396,0.208651148,2.563
0.839,151.007,-0.208798635,5.656
0.839,251.0519,-0.208404352,7.281
0.839,321.0996,-0.208901983,3.48
0.839,365.1425,-0.208967188,0.559
0.839,390.2148,-0.208143121,3.506
0.84,290.1356,-0.207238529,3.737
0.84,721.3514,0.207147743,1.034
0.84,761.4182,0.206985731,0.857
0.84,248.0959,0.207777534,3.144
0.84,277.0733,-0.207050442,4.519
0.84,437.089,0.207254584,2.266
0.841,273.108,-0.205640457,6.263
0.841,481.309,-0.205533388,1.638
0.841,212.0113,-0.205593475,0.514
0.841,571.1485,-0.205353251,6.253
0.842,217.13,0.20423205,6.202
0.842,298.201,0.204725391,0.979
0.842,302.2328,-0.204733923,0.854
0.842,305.1855,0.204807504,0.518
0.842,172.9922,0.205012818,1.849
0.843,424.1597,0.202648346,3.213
0.844,505.2256,0.201637241,4.929
0.844,572.2742,0.202552851,1.476
0.844,229.0541,-0.202112599,0.558
0.844,230.0128,-0.202179144,3.617
0.844,512.192,0.201344499,3.096
0.845,346.0776,-0.201192581,4.14
0.846,285.1808,0.198968719,1.647
0.846,338.2322,0.198815433,0.863
0.846,259.9865,-0.199391754,3.126
0.848,226.082,0.196128902,3.788
0.848,310.2019,0.196999176,0.968
0.848,540.2071,-0.197055231,4.419
0.849,331.0999,-0.195326621,3.452
0.85,415.1894,0.194379137,1.823
0.85,759.3976,0.193552772,0.531
0.851,160.108,-0.193414078,4.58
0.851,245.0744,0.192349994,5.671
0.851,195.0516,0.192326006,0.562
0.851,301.2015,0.192279213,0.509
0.851,511.254,-0.192766652,0.526
0.851,773.3418,0.192479557,0.556
0.852,232.1544,-0.191993197,0.515
0.852,248.0219,-0.190937162,3.653
0.852,486.1209,-0.191828122,2.988
0.853,163.123,0.189502098,2.886
0.853,230.9966,0.190578916,3.831
0.854,518.238,0.188846483,0.546
0.854,246.0745,-0.188439334,4.944
0.855,316.2476,0.186936661,0.839
0.855,975.5183,0.187245142,0.838
0.855,249.0072,-0.187250541,3.526
0.855,275.0228,0.187096386,3.571
0.856,466.2059,0.186189539,6.417
0.856,219.0508,0.186013139,0.537
0.856,293.0831,0.185885753,2.201
0.856,359.0981,-0.186432348,5.122
0.856,397.0731,0.18609545,0.584
0.856,507.156,-0.186297249,6.445
0.857,505.2373,0.185172338,1.814
0.857,309.0229,0.185004091,5.542
0.858,232.1179,-0.18403466,0.789
0.858,275.0538,0.183733533,5.698
0.858,338.0519,-0.183272991,5.673
0.858,516.1847,0.183408212,5.788
0.859,246.1701,0.182379446,0.513
0.859,328.2115,-0.182858976,0.513
0.859,499.2371,0.181792622,0.507
0.859,535.2468,0.182241793,1.373
0.859,323.0789,-0.182072044,5.679
0.86,357.1793,0.180601114,0.549
0.86,418.1637,-0.180569202,3.622
0.861,427.2233,0.179149481,1.588
0.861,175.061,0.179692824,3.616
0.861,281.1025,0.180127653,0.843
0.861,335.1151,-0.179120218,3.621
0.862,146.1176,-0.177962066,5.027
0.862,624.1416,0.178542956,1.761
0.863,138.0556,0.17757859,4.837
0.863,205.155,-0.177271854,7.708
0.863,182.0272,-0.177218948,5.423
0.863,391.1405,-0.177488838,0.537
0.864,246.1817,-0.175497393,1.057
0.864,276.1453,-0.175113471,1.041
0.864,471.0854,0.175188981,1.877
0.864,205.0524,-0.175977359,3.564
0.864,416.1462,0.175141802,3.62
0.864,628.1269,0.176059546,3.837
0.865,434.1579,-0.17382669,5.479
0.865,271.1548,-0.173794758,0.788
0.866,149.1073,0.173462956,1.011
0.866,203.139,-0.172720824,5.989
0.866,286.2374,0.173318959,0.512
0.866,175.0974,-0.172791991,0.773
0.866,231.1236,-0.173653866,0.974
0.867,457.251,-0.172159243,6.86
0.868,261.0073,0.170103436,3.254
0.868,361.1499,-0.17009501,3.707
0.868,369.1312,0.17079696,0.552
0.869,346.2333,0.169337435,4.685
0.869,194.0456,-0.169388858,0.519
0.869,247.0623,0.169192706,3.484
0.869,295.0612,0.169333862,3.17
0.87,165.1386,0.167997272,0.836
0.87,391.2596,-0.16814736,1.22
0.87,321.0996,-0.167430458,4.109
0.87,361.0709,0.167658158,0.548
0.87,485.0437,0.168177756,5.783
0.871,259.1067,-0.165997397,0.982
0.871,591.3172,-0.166014143,0.523
0.872,318.1705,-0.165480306,4.031
0.872,575.2789,0.164691377,0.536
0.873,215.0923,0.163845426,0.897
0.873,293.0833,0.163673155,2.178
0.873,379.0686,0.16459891,4.02
0.874,198.0873,0.163183167,5.991
0.874,279.6859,0.162486578,6.11
0.874,304.1751,-0.163268036,1.535
0.874,399.095,0.162843912,6.765
0.874,489.0636,0.162328331,3.769
0.875,314.1706,-0.161189266,3.875
0.875,328.102,-0.161086462,5.48
0.875,300.127,0.161881363,0.553
0.875,457.206,-0.161062235,0.526
0.876,539.3506,0.159729136,1.819
0.876,749.3826,0.160442273,0.829
0.877,745.4246,0.158870816,0.839
0.877,167.0212,-0.158648687,5.168
0.877,208.976,-0.159303936,0.787
0.877,445.2067,0.159153164,0.529
0.877,465.2489,-0.159337737,0.518
0.878,159.1492,-0.157888736,0.568
0.878,307.0839,-0.157763809,5.094
0.879,148.1137,0.155997234,1.924
0.879,396.0688,-0.155995473,5.32
0.879,434.1406,-0.155703431,0.555
0.879,165.0418,0.156366626,1.302
0.879,251.094,-0.156720064,3.644
0.879,308.0984,0.156808103,5.187
0.879,329.0847,-0.156717857,1.822
0.88,262.1646,-0.155275618,0.527
0.88,324.1254,-0.154248798,3.727
0.88,405.1761,-0.155521126,4.642
0.881,367.0957,0.153485125,7.091
0.882,366.1113,0.152528823,5.469
0.882,241.1078,-0.152702014,0.86
0.882,283.0424,0.152139889,5.698
0.883,347.1054,0.150949221,3.328
0.883,415.1051,-0.150494184,3.468
0.883,459.2227,0.151338677,0.523
0.884,139.0607,0.14989692,1.079
0.884,195.0504,-0.149532149,1.472
0.885,248.0876,0.148328909,8.065
0.885,448.1974,-0.148357093,3.226
0.886,244.1291,0.147520105,6.675
0.886,326.0827,-0.146479866,0.551
0.886,337.1491,0.146596751,0.533
0.886,464.3008,-0.147112404,0.518
0.886,527.1255,0.147012722,5.129
0.887,339.1871,0.146151151,0.5
0.887,343.1664,-0.14521723,6.167
0.887,311.0568,0.146165477,3.442
0.887,449.2533,-0.145305343,0.518
0.888,118.0867,-0.144005345,4.678
0.888,450.0891,-0.143937384,1.602
0.888,450.1763,-0.143970032,0.523
0.888,499.1257,-0.144130568,4.035
0.888,512.1045,-0.143963336,1.845
0.889,279.1553,0.143180327,8.49
0.889,336.2167,-0.143438445,0.936
0.89,293.0525,-0.141422021,6.038
0.89,462.9672,0.142066631,3.843
0.891,150.0694,-0.140500528,1.101
0.891,181.0609,0.140429206,1.423
0.891,293.0895,-0.14023403,4.725
0.891,464.2299,-0.141160397,4.177
0.891,436.1125,-0.141127999,6.228
0.892,204.123,0.138931478,1.344
0.892,306.995,-0.13885477,3.347
0.892,566.1,-0.139599203,3.386
0.893,450.1422,0.138105902,4.949
0.893,109.0295,0.137999814,2.682
0.893,372.1824,-0.138093677,0.563
0.894,248.1129,0.136670014,6.726
0.894,203.0365,0.1372417,3.482
0.894,366.1011,-0.136498813,0.567
0.895,588.2277,0.135065813,3.841
0.895,151.0612,-0.135457066,4.846
0.895,165.0405,-0.134942814,6.024
0.895,226.018,-0.135263299,1.956
0.895,248.0037,-0.135464732,3.65
0.895,369.1208,0.135085577,5.681
0.895,459.1608,0.135432317,0.57
0.896,166.0862,0.134237189,4.968
0.896,193.0836,0.133614538,4.971
0.896,421.0503,-0.133858547,5.465
0.896,451.0698,0.13466363,0.558
0.897,329.2067,-0.13233229,3.328
0.897,195.0518,0.132575423,0.563
0.897,394.046,0.132307549,3.795
0.897,471.2413,-0.132151287,0.566
0.897,579.2119,-0.132381097,0.564
0.898,521.2674,-0.13189512,1.304
0.898,539.3505,0.130908381,1.773
0.899,288.1801,0.130566952,0.517
0.899,304.2115,0.129628436,1.134
0.899,521.2309,0.129566168,1.741
0.899,145.0504,0.129792694,0.989
0.899,279.0528,0.130420966,5.579
0.899,305.1599,0.130241226,0.516
0.899,499.151,-0.130246922,3.318
0.9,430.2945,0.128587954,3.707
0.9,427.1967,-0.129331527,0.523
0.901,466.2038,-0.127123314,0.538
0.901,395.0636,0.127258046,6.682
0.902,384.1886,0.126753038,4.558
0.902,417.2123,-0.126722912,3.159
0.903,339.1549,-0.124400457,5.726
0.903,228.0312,0.125137366,3.932
0.903,241.9764,-0.125529338,3.249
0.904,419.2277,-0.124341712,0.518
0.904,450.1766,-0.123223664,4.114
0.904,462.1763,-0.123493988,3.681
0.905,302.244,-0.122706926,1.057
0.905,257.0485,-0.122981493,0.558
0.906,265.1546,-0.120932973,0.538
0.906,289.0578,0.120574806,2.417
0.906,387.2018,0.120661247,0.521
0.906,594.0962,-0.121397114,3.813
0.907,255.0466,0.12046607,7.917
0.907,272.2102,-0.119388047,1.101
0.907,353.1342,-0.119525285,6.675
0.907,124.9916,0.120156157,5.153
0.907,769.3448,-0.119625728,0.551
0.908,141.067,-0.118629803,0.564
0.908,384.0756,0.119038186,3.321
0.908,429.1931,0.118946277,2.274
0.908,450.1666,-0.118609205,1.737
0.909,412.1129,0.117724925,7.998
0.909,257.1391,-0.11691697,0.808
0.909,325.0923,0.11768637,3.905
0.91,380.1157,0.116119224,0.564
0.91,254.9814,-0.116218426,10.976
0.911,148.1118,0.114865927,0.543
0.911,181.9916,0.114246305,3.013
0.911,368.0807,-0.114663787,3.064
0.911,575.1574,0.114559652,4.183
0.912,291.1062,-0.112965743,6.1
0.912,375.1345,-0.113068636,1.633
0.912,372.1476,0.113222666,0.515
0.912,583.1521,-0.112759045,3.804
0.912,768.2532,0.113670282,4.003
0.913,170.0601,-0.112378337,2.773
0.913,464.1911,-0.111701036,0.532
0.913,482.2184,0.112376419,3.928
0.913,559.223,-0.112591736,1.233
0.913,221.0666,-0.112577735,5.387
0.913,425.181,0.111691223,0.529
0.914,218.9968,-0.110209987,3.546
0.914,526.1199,0.110859047,1.643
0.915,230.9901,0.109554694,5.64
0.915,274.2014,-0.109972344,1.11
0.915,408.15,-0.10919547,5.496
0.915,490.1469,0.109115684,4.11
0.915,505.2362,0.110013753,1.842
0.915,217.1079,0.109810735,1
0.915,421.0798,-0.110028429,3.886
0.915,469.2258,-0.109592384,2.494
0.916,189.087,-0.108709778,5.641
0.916,499.2904,0.107654593,0.518
0.917,299.126,0.106448429,3.683
0.917,733.3878,-0.1073652,1.197
0.917,327.089,0.107402835,3.629
0.917,340.1549,0.107195951,3.953
0.917,395.1141,-0.10641568,1.956
0.917,481.2435,-0.106967256,0.53
0.917,511.2903,0.106497287,0.535
0.918,230.1217,0.106229472,6.531
0.918,388.0864,-0.105833509,2.467
0.918,445.1864,0.105418545,2.457
0.919,354.1004,-0.104517572,0.685
0.919,149.0455,0.104814851,5.659
0.919,202.0537,-0.103908713,0.512
0.92,210.0408,-0.102798103,3.441
0.92,337.0375,0.102810822,2.682
0.921,288.2166,0.10180848,0.952
0.921,312.1302,-0.101493409,0.589
0.921,593.3316,0.101446443,0.527
0.921,361.1209,0.101769624,3.29
0.921,418.0986,0.101542354,3.628
0.922,361.1212,0.100668535,1.722
0.922,341.1086,-0.100218073,6.451
0.922,407.0272,-0.10064463,8.433
0.923,342.2634,-0.099438429,0.839
0.924,484.1971,0.097412135,4
0.924,243.992,-0.097813929,3.357
0.924,289.1652,0.098259185,1.004
0.924,371.1712,-0.098314335,0.531
0.924,541.2642,-0.097477722,0.585
0.925,521.2429,0.096722246,2.397
0.926,322.1117,-0.095855438,3.713
0.926,481.2437,-0.095741733,3.36
0.927,270.181,0.09419767,6.589
0.927,417.2123,-0.094354793,3.2
0.927,618.1748,-0.094571245,4.18
0.928,227.0381,-0.093063949,0.604
0.928,355.0469,-0.092456443,0.537
0.928,417.0557,-0.092708989,5.758
0.928,471.2417,0.092802287,2.956
0.928,502.2073,0.092229088,5.418
0.929,309.9692,-0.091584454,3.839
0.929,517.1349,0.091416392,0.554
0.93,203.0527,0.090675251,5.677
0.93,187.0724,0.090437211,5.679
0.931,146.0812,-0.088872688,5.63
0.931,224.139,0.088225755,7.26
0.931,569.2667,-0.089123496,1.54
0.932,134.0964,0.088077646,3.15
0.932,147.1129,0.087528939,8.251
0.932,535.2469,0.08812772,1.907
0.932,345.0837,-0.087190797,3.659
0.932,417.2121,0.08693744,0.519
0.932,459.0952,0.086984848,3.721
0.933,311.1543,-0.086004681,0.959
0.933,338.0821,-0.08627429,3.245
0.933,521.2313,0.086067823,1.696
0.933,229.9984,0.086706778,1.043
0.933,351.0376,-0.086661085,7.763
0.933,600.2839,-0.085818443,3.862
0.934,407.1705,0.084465461,0.517
0.934,586.169,0.084649802,5.4
0.935,358.1317,0.084027198,0.569
0.935,378.1393,-0.083200835,5.067
0.935,307.0113,-0.083011404,7.777
0.936,297.1228,-0.081874885,3.628
0.936,434.1587,-0.082524046,4.051
0.936,145.05,-0.081888454,0.997
0.936,502.2076,0.082015672,4.936
0.937,261.1237,-0.080858254,0.961
0.937,379.1606,0.08058183,5.126
0.937,452.1919,0.080884055,4.102
0.938,144.0522,0.079973709,1.038
0.938,423.2739,-0.080333102,0.505
0.938,465.3011,0.080103876,0.522
0.939,267.1331,-0.078863765,0.956
0.939,541.2619,0.079001371,0.508
0.939,183.0661,-0.078997198,0.867
0.939,242.9966,-0.078155062,3.313
0.939,352.0858,-0.078665587,0.661
0.939,533.1721,-0.078874931,6.434
0.94,217.1384,0.077021257,6.201
0.94,514.1703,-0.077615595,3.665
0.94,393.0116,-0.077200153,3.844
0.94,581.2273,0.076990482,0.569
0.94,909.4292,0.076829439,0.56
0.941,204.1347,0.075855594,1.095
0.941,276.1365,-0.075674552,3.423
0.941,541.2365,-0.075850237,1.554
0.941,383.0963,-0.076447725,0.55
0.941,462.1765,-0.076521611,0.536
0.942,527.2595,0.074093968,4.101
0.942,191.02,-0.07402155,7.722
0.942,218.049,0.074204403,4.323
0.942,279.0176,-0.074018853,0.702
0.942,934.2803,0.07485374,8.066
0.943,358.2586,-0.072938442,0.903
0.943,227.9971,0.072700499,3.983
0.943,278.0704,0.073767266,4.755
0.944,205.1261,-0.071867971,3.722
0.944,338.1759,-0.071971687,1.329
0.944,542.1798,0.07248278,5.388
0.945,399.0247,-0.070161391,3.89
0.946,166.1302,0.069462358,1.899
0.946,260.0553,0.069053437,4.577
0.946,473.1447,-0.069726518,3.71
0.946,509.238,0.069299851,0.522
0.947,161.1285,-0.067799017,7.824
0.948,274.0023,-0.067452826,5.058
0.948,291.089,0.066779683,3.631
0.948,429.1931,-0.067448645,2.307
0.949,248.0918,0.065744696,1.204
0.949,436.155,-0.065182613,5.514
0.949,367.0119,0.06538051,2.609
0.95,219.0266,-0.063820838,5.653
0.95,265.1186,-0.064689549,1.302
0.95,330.2275,0.064892312,0.513
0.95,347.0644,0.064726242,3.426
0.95,351.1268,0.063992016,3.641
0.95,395.0635,-0.064805603,7.741
0.951,518.2381,0.062616425,5.002
0.951,230.013,-0.062883893,2.604
0.951,347.0769,-0.062500342,3.657
0.951,515.2843,0.062424772,0.519
0.952,308.0984,-0.06144831,6.982
0.952,324.0722,-0.061504334,6.11
0.952,361.0718,-0.062269205,3.973
0.953,359.0801,0.060437878,0.561
0.954,473.145,0.058872354,0.575
0.955,464.1909,-0.058081261,3.664
0.955,775.357,-0.058368356,0.555
0.955,96.9696,0.058080451,7.956
0.956,275.1025,-0.056909752,4.835
0.956,365.1096,0.056524346,4.1
0.957,218.1387,-0.055021353,0.519
0.957,289.1504,-0.055416992,7.992
0.957,434.135,-0.055663304,1.937
0.957,227.1147,0.05576449,6.923
0.957,238.9865,0.054779177,7.261
0.958,470.0971,-0.053728749,4.357
0.959,365.2431,0.05307967,2.954
0.959,147.0298,-0.053164443,5.173
0.959,217.0487,-0.053091027,5.68
0.959,283.0297,0.052179971,5.702
0.959,341.1536,-0.052444416,6.145
0.959,446.2903,-0.05255979,0.514
0.96,258.1176,-0.051213064,1.152
0.96,355.1392,-0.051148172,0.537
0.96,513.2181,0.051897389,0.519
0.961,148.1227,-0.050432568,1.073
0.961,340.2477,0.05021583,0.841
0.961,203.1285,0.049521747,0.849
0.961,215.1035,-0.050029593,4.441
0.962,100.0757,0.048281275,0.821
0.963,354.1003,0.048130182,0.765
0.963,222.9917,-0.047998597,4.4
0.964,172.0968,0.046605026,0.853
0.964,204.1231,-0.046609625,0.528
0.964,242.1402,0.046520332,1.026
0.964,282.12,-0.046196832,4.907
0.964,283.1399,-0.046002013,5.642
0.964,405.1777,-0.045716833,4.328
0.964,597.0952,0.046667257,3.781
0.965,365.0183,-0.04471303,8.227
0.965,383.1527,-0.044765111,0.571
0.966,242.161,-0.043836768,7.083
0.966,453.312,0.044014647,0.499
0.966,239.1147,0.043828786,7.668
0.966,241.088,0.043809816,0.525
0.966,499.151,-0.043236194,3.347
0.967,336.0667,0.042087107,0.577
0.967,526.2471,0.041805584,3.744
0.968,470.2642,0.041411724,3.998
0.968,377.0853,-0.041524985,6.452
0.969,271.1036,0.040019914,7.939
0.969,539.2422,0.039509921,2.065
0.969,356.1167,0.039486069,0.565
0.969,790.1902,-0.039467648,4.037
0.97,314.2326,0.037977274,0.846
0.97,345.1666,0.038599865,6.111
0.97,151.0401,0.038202571,1
0.971,407.22,0.036763936,0.543
0.971,174.9871,0.03781654,1.827
0.971,410.0405,0.036698989,3.753
0.971,463.1064,-0.037635457,3.478
0.972,162.1205,-0.036021234,5.226
0.972,575.3863,-0.035417259,0.86
0.973,350.2071,-0.034106337,2.649
0.973,364.0427,0.034593586,5.639
0.973,484.2336,0.034075498,3.666
0.973,188.0104,0.035207124,1.569
0.973,365.0531,0.034271298,6.568
0.973,370.1324,0.034585783,0.553
0.973,439.1605,0.034615249,0.555
0.974,454.2064,-0.033087962,4.027
0.974,629.3141,0.033841594,0.508
0.974,629.3142,0.033841594,0.507
0.974,773.4545,0.03345819,0.537
0.974,370.1613,0.033188621,5.455
0.974,433.2073,-0.03295921,3.667
0.975,191.139,-0.031711457,7.741
0.976,147.0298,-0.03103326,6.996
0.976,249.0072,-0.03142537,4.708
0.976,383.0977,0.030916115,4.787
0.976,543.2802,0.031164927,5.001
0.977,239.1389,-0.029909152,6.713
0.977,348.0688,0.029003831,5.645
0.977,414.2997,0.029868064,3.986
0.977,434.1513,-0.030035041,3.94
0.977,175.0611,-0.028960346,3.502
0.977,202.1083,-0.029499985,0.514
0.977,461.2383,-0.02909158,0.521
0.977,565.1552,-0.029129229,4.125
0.978,285.1823,0.028516533,0.513
0.978,464.1908,-0.027699847,3.734
