m.z,r.t.,p.value,t.score,mode
469.1128,2.301,0.751,-0.326588764,negative
195.0516,0.562,0.752,0.325377483,negative
230.9967,0.739,0.752,-0.325013949,negative
341.0679,2.499,0.752,0.325419255,negative
507.156,6.445,0.752,0.324910094,negative
319.1651,2.866,0.753,0.324171628,positive
379.1601,0.575,0.753,-0.324033889,negative
247.1288,5.996,0.755,0.322044107,positive
247.1398,7.906,0.755,-0.321597937,positive
678.2052,1.322,0.755,0.320708275,negative
172.1096,2.858,0.756,-0.320353432,positive
191.0196,0.526,0.756,0.319587512,negative
342.2272,1.198,0.758,-0.318255822,positive
470.0971,4.357,0.758,0.317196824,positive
280.0285,5.418,0.758,0.317264608,negative
600.1399,5.886,0.759,0.316123724,positive
219.0508,0.537,0.759,-0.315438327,negative
416.1462,3.62,0.759,-0.31474477,negative
435.2226,3.698,0.759,-0.315597266,negative
562.2481,4.084,0.76,-0.314765512,positive
351.1583,6.884,0.761,-0.313616373,positive
276.1362,0.536,0.763,0.311490971,positive
433.2074,0.527,0.763,-0.309789715,negative
207.1049,0.834,0.764,0.309243795,positive
312.1301,3.316,0.765,0.308220036,positive
245.0777,3.343,0.765,0.306574898,negative
495.2231,4.107,0.765,-0.306560036,negative
309.0633,5.678,0.767,-0.304960196,negative
204.9815,2.004,0.768,0.302801319,negative
203.1391,5.557,0.769,0.302715628,positive
213.0984,6.64,0.769,-0.302833195,positive
334.1857,5.112,0.769,0.302227693,positive
223.0542,5.477,0.769,0.301910433,negative
299.126,3.683,0.771,0.300468365,positive
369.1291,4.69,0.771,0.299518106,positive
422.058,1.714,0.771,-0.298516412,negative
286.2017,0.511,0.772,-0.298746195,positive
302.1959,1.349,0.773,-0.296643651,positive
287.0519,6.124,0.773,-0.296687903,negative
419.2277,0.518,0.773,0.296068908,negative
437.0909,0.565,0.773,0.296266471,negative
259.0923,5.647,0.775,-0.295104606,positive
535.2833,1.542,0.775,-0.294843832,positive
391.176,0.535,0.775,0.293536735,negative
150.0585,0.581,0.776,-0.293324596,positive
218.1387,0.519,0.776,0.292992296,positive
187.0724,5.679,0.776,0.292859269,negative
434.1406,0.555,0.777,-0.291698288,positive
345.1184,3.328,0.777,-0.290824413,negative
229.0541,0.558,0.778,-0.289118338,negative
333.0995,3.49,0.778,-0.28998409,negative
369.1547,0.523,0.778,-0.289236861,negative
485.0979,5.138,0.779,0.288461683,negative
147.0474,4.904,0.78,-0.288191704,positive
217.1546,5.792,0.78,-0.288350835,positive
422.0579,1.881,0.78,-0.28673053,negative
202.1187,4.623,0.781,0.286490603,positive
324.0723,6.186,0.781,0.285037798,negative
439.1605,4.114,0.781,0.286284457,negative
464.1908,3.734,0.782,0.28504218,positive
273.0072,0.641,0.782,-0.284707453,negative
450.0891,1.602,0.782,-0.284538238,negative
188.1029,5.618,0.783,0.283541825,positive
229.1293,6.895,0.783,-0.28422498,positive
577.3113,4.381,0.783,0.283863689,positive
318.1351,0.512,0.784,-0.281939623,positive
413.0838,0.586,0.784,0.282574714,positive
499.2371,0.507,0.784,-0.282878467,positive
437.0408,1.033,0.785,0.280862303,negative
528.3014,0.529,0.785,0.280763548,negative
768.2532,4.003,0.785,0.279810171,negative
100.0039,3.918,0.786,-0.27916467,negative
145.05,0.997,0.786,-0.279454128,negative
361.0718,3.973,0.786,-0.279321097,negative
165.0405,5.703,0.787,-0.277378893,negative
213.1132,0.801,0.787,0.277708081,negative
318.1705,4.031,0.788,-0.277626596,positive
192.0664,0.98,0.788,-0.276203505,negative
359.0581,3.057,0.789,-0.274589535,negative
97.9594,8.026,0.789,0.274391736,negative
290.1597,5.587,0.79,-0.274597708,positive
222.9743,1.003,0.79,-0.273158516,negative
337.1498,3.7,0.79,-0.273562549,negative
747.4025,1.14,0.792,-0.272113596,positive
434.1513,3.94,0.794,0.268667181,positive
600.284,0.642,0.794,-0.267716375,negative
223.1665,5.438,0.795,0.268075327,positive
293.0488,5.594,0.795,-0.267218183,negative
294.1347,0.513,0.795,-0.26687805,negative
211.1077,7.422,0.796,-0.266788045,positive
489.2284,0.496,0.796,0.266616166,positive
231.9927,3.013,0.796,0.264933232,negative
241.1189,0.516,0.796,-0.265071411,negative
521.2313,1.696,0.797,-0.265222621,positive
308.0775,5.457,0.798,0.263154995,negative
124.0759,2.019,0.8,-0.260543857,positive
170.122,7.798,0.8,-0.261056941,positive
251.1134,3.627,0.8,-0.260902301,positive
262.0837,4.292,0.8,0.26162247,positive
281.1705,8.579,0.8,-0.260659428,positive
175.0246,4.153,0.8,-0.25961103,negative
146.1176,5.061,0.802,0.25816414,positive
269.1243,5.618,0.802,-0.258444506,positive
461.2383,0.521,0.802,0.258033673,negative
179.1178,3.527,0.803,-0.257331306,positive
299.135,8.024,0.803,0.256554883,positive
329.2067,3.328,0.804,-0.256055167,positive
434.135,1.937,0.804,0.256105529,positive
887.3642,7.332,0.805,-0.253954107,positive
263.0577,4.057,0.805,-0.253452237,negative
260.1969,7.609,0.806,-0.253545478,positive
365.1052,6.439,0.806,-0.253270945,positive
433.2361,4.762,0.806,-0.252996168,positive
263.0063,1.022,0.806,-0.251879626,negative
468.0468,8.118,0.806,-0.251692452,negative
259.1399,7.449,0.807,-0.251613547,positive
441.2119,0.517,0.807,0.251468569,negative
459.0952,3.721,0.808,-0.249265765,negative
342.1556,0.557,0.81,0.246340678,negative
482.2164,0.531,0.811,0.245369179,negative
628.1269,3.837,0.811,0.245970149,negative
259.028,0.58,0.812,-0.244823732,negative
360.1841,0.558,0.812,-0.244553899,negative
195.0521,2.398,0.813,-0.242650216,negative
333.2065,0.498,0.813,-0.243178926,negative
379.1606,5.126,0.813,0.243023114,negative
650.2883,3.304,0.813,0.243254223,negative
261.1467,0.515,0.814,0.242089643,positive
349.0866,5.512,0.814,0.242722091,positive
288.1198,6.673,0.814,-0.241844154,negative
315.0716,4.799,0.815,0.240640488,negative
473.145,0.575,0.815,0.240318392,negative
481.309,1.638,0.816,0.239307091,positive
416.1914,1.313,0.817,0.238373967,positive
373.1499,0.521,0.817,-0.237610332,negative
230.0222,3.68,0.819,0.235001564,negative
243.1235,0.839,0.819,-0.235567533,negative
261.0198,3.384,0.819,0.234748647,negative
169.0608,5.613,0.82,-0.233962818,positive
187.0978,0.824,0.82,-0.234002624,negative
229.1663,1.078,0.821,0.233596218,positive
424.163,0.522,0.821,-0.232891949,positive
204.0665,1.375,0.821,0.231989691,negative
234.9916,4.916,0.821,-0.232833285,negative
261.0216,3.272,0.821,-0.232038165,negative
291.0358,0.557,0.822,-0.231605413,negative
142.0973,1.094,0.823,-0.230116415,positive
189.1346,3.204,0.823,0.230517695,positive
430.2945,3.707,0.823,0.230342609,positive
259.0635,0.559,0.823,-0.229049864,negative
304.1218,0.512,0.823,0.229194247,negative
328.248,0.84,0.824,-0.229024917,positive
151.0255,1.019,0.824,-0.228461932,negative
215.1399,5.402,0.824,-0.228503378,negative
377.0853,6.452,0.824,0.228644237,negative
407.1705,0.517,0.824,-0.228562184,negative
435.1575,3.434,0.824,-0.227721294,negative
633.1408,2.45,0.824,0.22868646,negative
232.1403,9.087,0.825,0.227810634,positive
283.1184,0.938,0.825,-0.226488084,negative
243.1343,0.515,0.826,0.226280508,negative
297.1228,3.628,0.827,0.224960139,positive
314.1055,0.512,0.828,-0.223240271,negative
507.2233,3.159,0.828,-0.223021366,negative
278.1422,0.538,0.829,0.221641326,negative
399.0247,3.89,0.829,-0.222235794,negative
246.1703,1.784,0.83,0.220935802,positive
242.0125,3.711,0.83,-0.220824519,negative
283.1649,0.513,0.83,-0.220679337,negative
773.3418,0.556,0.83,-0.219964595,negative
191.0201,7.804,0.831,0.219294593,negative
380.1156,0.558,0.831,-0.219398159,negative
199.1075,0.555,0.832,0.21860869,positive
536.0432,3.797,0.832,0.217768246,negative
304.0483,7.9,0.833,0.217620161,positive
288.1956,0.873,0.834,0.215914392,positive
267.1097,6.145,0.834,-0.215191317,negative
248.0876,8.065,0.835,0.214668761,positive
450.2125,5.721,0.836,0.213409732,positive
327.1074,0.558,0.836,0.21245312,negative
325.1745,5.495,0.837,-0.21170791,positive
300.0392,6.324,0.837,0.211160086,negative
298.1143,3.752,0.838,0.210739144,positive
366.1123,0.548,0.838,-0.211084462,positive
397.2555,4.466,0.838,0.210087384,positive
356.2792,0.463,0.839,0.208515004,positive
227.0381,0.604,0.84,-0.206951663,negative
385.1859,0.519,0.84,0.207743567,negative
393.1028,4.961,0.84,0.207743559,negative
463.2329,0.521,0.84,-0.207327309,negative
219.0266,5.653,0.841,0.206056854,positive
231.1451,5.95,0.841,-0.206497087,positive
308.1999,0.517,0.841,-0.206219604,positive
392.1188,7.332,0.841,0.206013214,positive
437.0543,0.556,0.841,-0.206102267,negative
399.1654,0.559,0.844,-0.20254822,negative
483.0946,4.132,0.844,0.201994114,negative
383.0963,0.55,0.845,-0.200168958,negative
243.1339,2.784,0.846,-0.199266218,positive
288.216,0.509,0.846,0.200019242,positive
365.2431,2.954,0.846,-0.200115424,positive
309.9692,3.839,0.846,0.199138697,negative
319.0671,5.695,0.846,0.199732107,negative
200.107,1.003,0.847,0.199016253,positive
148.0968,5.031,0.848,-0.19717837,positive
303.1184,6.154,0.848,-0.197700475,positive
490.1469,4.11,0.848,-0.196678254,positive
395.0644,1.898,0.848,0.196757558,negative
471.0947,4.944,0.85,0.193480042,negative
445.2027,0.562,0.851,0.192663846,negative
302.1426,0.553,0.852,-0.191422663,negative
146.0625,0.515,0.853,0.191065162,positive
410.1448,4.176,0.853,0.190983242,positive
111.0088,7.821,0.854,0.189164042,negative
173.0218,1.841,0.854,-0.18876104,negative
344.1164,0.533,0.854,-0.189240925,negative
170.0932,7.795,0.856,-0.186848753,positive
289.1504,7.992,0.856,0.187243255,positive
172.9996,1.942,0.856,-0.186337913,negative
646.2164,3.785,0.856,-0.186802685,negative
316.2116,1.398,0.858,-0.184557781,positive
224.0617,4.914,0.858,-0.184173331,negative
434.1799,5.635,0.859,0.183358926,positive
267.1082,0.806,0.859,-0.182554848,negative
471.2417,2.956,0.859,0.182686056,negative
513.2693,0.525,0.859,0.182827412,negative
377.1883,5.385,0.86,0.181108341,positive
515.2843,0.519,0.86,0.181539734,negative
362.028,5.344,0.861,0.180001671,negative
491.2414,4.923,0.862,0.179410737,positive
350.1635,0.57,0.863,-0.17743716,negative
219.0508,4.762,0.864,-0.176271537,negative
181.0714,0.523,0.865,-0.17543635,positive
413.181,0.52,0.865,-0.174170578,negative
130.0863,7.575,0.866,-0.173793385,positive
366.2019,0.529,0.866,-0.173219761,positive
168.078,7.818,0.866,-0.172812364,negative
308.176,1.079,0.867,0.172132133,positive
257.1498,0.514,0.867,-0.17135585,negative
541.2365,1.554,0.868,-0.17056742,positive
391.1314,3.291,0.868,-0.169963253,negative
419.1429,3.43,0.868,-0.171009988,negative
304.129,4.045,0.869,0.17002918,positive
395.207,0.516,0.869,0.169304593,negative
116.1072,2.001,0.871,0.167221818,positive
384.1886,4.558,0.871,-0.167156219,positive
181.0671,1.616,0.872,0.165711697,positive
457.0539,3.795,0.872,-0.164944556,negative
464.1911,0.532,0.873,-0.164190986,positive
247.0623,3.484,0.873,-0.164154107,negative
162.1128,5.221,0.874,-0.163589566,positive
188.176,8.261,0.874,-0.162744656,positive
304.2115,0.514,0.875,0.162274224,positive
346.2333,4.685,0.877,0.159200132,positive
701.3564,0.532,0.877,-0.158750745,negative
275.0746,3.503,0.878,0.156978794,negative
257.1614,1.054,0.879,0.156006376,positive
464.2299,4.177,0.879,0.156333562,positive
204.1347,1.095,0.88,-0.15561799,positive
236.1281,0.823,0.88,-0.154739883,positive
538.0701,3.804,0.88,0.155107809,negative
170.0601,2.773,0.881,-0.153384153,positive
299.1246,5.173,0.881,-0.154193412,negative
369.0507,1.9,0.881,-0.15322462,negative
229.1547,3.637,0.882,-0.152939411,positive
295.1293,0.513,0.882,0.152077769,negative
403.0553,2.354,0.882,0.152798421,negative
356.0985,4.988,0.883,0.151285195,negative
377.0894,5.128,0.884,-0.15032083,negative
533.167,4.705,0.885,-0.148420279,negative
229.155,5.116,0.886,-0.147096662,positive
274.2017,0.511,0.886,-0.147493887,positive
303.9888,4.817,0.886,0.146800584,negative
363.1077,2.178,0.886,-0.147490115,negative
291.1297,8.546,0.888,-0.144295163,positive
469.0327,5.27,0.888,-0.14497386,positive
357.0817,5.431,0.888,0.145041134,negative
403.0557,2.292,0.889,-0.143582796,negative
342.2272,1.218,0.891,-0.140987619,positive
426.1944,0.561,0.892,-0.139999139,positive
434.1587,4.051,0.892,-0.140247535,positive
198.9916,1.038,0.892,-0.13953091,negative
599.1786,4.035,0.892,0.139113841,negative
170.1005,7.836,0.893,-0.138882386,positive
432.1992,4.386,0.894,0.136421139,negative
399.1441,8.024,0.897,-0.132897932,positive
260.125,7.968,0.897,-0.132913832,negative
435.2224,0.525,0.897,-0.13258746,negative
161.0455,5.668,0.898,-0.131683701,negative
257.0485,0.558,0.9,-0.129465362,negative
667.2045,3.916,0.9,-0.128653263,negative
233.0122,3.76,0.901,-0.127025602,negative
253.1191,4.808,0.901,0.128089265,negative
321.1908,0.499,0.901,-0.127734494,negative
296.0658,6.593,0.902,0.126327717,positive
159.1571,7.853,0.903,-0.125383345,positive
161.1285,8.241,0.903,0.125618705,positive
501.1052,5.105,0.903,0.125033605,negative
429.1759,0.524,0.904,0.124300855,negative
218.1387,2.855,0.905,0.122816477,positive
288.0526,5.655,0.905,-0.12274269,negative
305.1599,0.516,0.905,-0.12195897,negative
170.0923,3.67,0.906,0.12142397,positive
168.0862,7.82,0.906,0.121560417,negative
215.1035,3.532,0.906,-0.120952506,negative
341.1236,3.922,0.907,-0.119511685,negative
469.2257,0.564,0.908,-0.118351304,negative
262.1644,0.838,0.909,-0.117255934,positive
276.0545,3.638,0.909,0.11747872,negative
289.0147,2.488,0.91,0.115625045,negative
407.2794,0.974,0.91,-0.115345172,negative
279.0176,0.702,0.911,0.115073993,negative
114.055,5.645,0.912,-0.113652694,positive
233.0632,5.675,0.913,-0.111821129,positive
284.0796,7.959,0.913,0.112080231,positive
354.1003,1.336,0.913,-0.112987613,positive
243.1347,2.554,0.913,0.111511242,negative
265.072,0.886,0.913,0.112396131,negative
326.1102,4.91,0.913,0.111506705,negative
339.0737,6.209,0.913,0.112506912,negative
469.2258,2.494,0.913,-0.112107794,negative
343.1664,6.167,0.914,0.110736829,positive
161.9867,2.332,0.914,0.110201852,negative
262.1396,8.205,0.915,0.11029222,positive
139.0513,5.435,0.915,0.109640794,negative
310.2131,1.051,0.916,0.109042483,positive
323.2063,0.497,0.916,0.10882448,positive
188.0023,3.128,0.916,-0.108097958,negative
350.0879,4.725,0.917,-0.106399762,negative
505.2646,0.525,0.917,0.106804028,negative
469.1705,0.528,0.918,0.105894066,negative
509.238,0.522,0.918,-0.106131564,negative
159.1128,4.592,0.919,-0.104362821,positive
176.0708,1.349,0.919,-0.104464085,positive
288.1189,7.178,0.919,-0.104797585,positive
319.0689,4.915,0.92,-0.103586419,positive
358.2586,0.903,0.92,-0.103498314,positive
210.0408,3.441,0.92,0.103072042,negative
219.0069,3.319,0.92,-0.103192939,negative
245.1494,5.617,0.921,0.102035201,positive
295.0465,5.68,0.922,0.100677813,negative
229.0883,0.552,0.923,-0.099593543,negative
567.3144,0.527,0.923,-0.09864646,negative
138.0549,3.649,0.924,-0.09856767,positive
559.1264,8.026,0.924,0.097938988,positive
249.0072,3.179,0.924,0.097275009,negative
425.2133,5.414,0.924,-0.098032282,negative
165.0488,5.706,0.925,-0.096374817,negative
243.0624,4.458,0.925,0.09656757,negative
373.1519,4.556,0.925,0.096198068,negative
199.0975,0.822,0.926,-0.095542034,negative
357.1666,0.506,0.927,0.094840688,positive
505.2362,1.842,0.927,0.094531119,positive
521.2309,1.741,0.927,-0.094068392,positive
324.0722,6.11,0.927,-0.093488448,negative
139.061,1.079,0.928,-0.092404158,positive
449.304,1.78,0.928,-0.092339638,positive
193.1319,7.203,0.929,0.091553261,positive
267.1331,0.956,0.929,-0.091781835,positive
518.2381,5.002,0.929,0.091868184,positive
345.028,2.521,0.929,-0.090985608,negative
453.0666,5.135,0.929,-0.091199022,negative
166.0861,4.404,0.93,0.090776669,positive
244.1542,0.514,0.93,-0.089800442,positive
244.1543,0.514,0.93,-0.089800442,positive
257.1498,0.514,0.93,-0.090246589,positive
513.2981,0.528,0.93,0.089881061,positive
203.1478,5.105,0.931,0.089040991,positive
205.1261,3.722,0.931,0.088921619,positive
353.1703,8.174,0.931,0.089250824,positive
369.1291,5.429,0.931,-0.089298923,positive
215.1035,3.639,0.931,0.088569506,negative
204.0866,0.88,0.932,-0.08710939,positive
387.2018,0.521,0.932,-0.087534014,negative
122.0634,4.935,0.933,0.086872034,positive
411.1101,4.192,0.934,0.084647566,negative
511.254,0.526,0.934,-0.084284232,negative
176.103,6.238,0.937,-0.081764308,positive
238.1083,1.113,0.937,0.081880622,positive
338.0857,5.513,0.937,-0.080645597,negative
203.1391,5.524,0.938,-0.079526131,positive
215.139,5.001,0.938,-0.08059015,positive
317.11,8.01,0.939,-0.078578465,negative
314.1708,8.331,0.94,0.077065245,positive
395.0427,2.519,0.943,-0.07371676,negative
239.1389,6.713,0.944,-0.072075233,positive
361.1128,5.045,0.944,0.072304686,positive
204.0301,4.935,0.944,-0.071502179,negative
279.0529,5.648,0.944,0.071733324,negative
439.1605,3.564,0.944,0.071652045,negative
473.1447,3.71,0.944,-0.071793021,negative
225.1236,7.192,0.945,-0.07136717,positive
287.244,7.296,0.946,-0.06907861,positive
150.0559,3.673,0.946,0.069132647,negative
420.2011,4.674,0.947,-0.068891776,positive
326.099,3.389,0.948,-0.067408595,negative
142.0863,0.641,0.949,-0.066187205,positive
302.1142,4.079,0.949,-0.066033803,negative
577.294,1.229,0.95,-0.06472065,positive
595.3413,0.521,0.95,-0.063845253,negative
272.2,0.839,0.951,-0.062558143,positive
368.116,1.537,0.951,-0.062972516,positive
107.0367,1.019,0.951,0.062708363,negative
313.023,5.662,0.951,-0.063229383,negative
343.0634,5.648,0.952,0.061377248,positive
315.0719,5.501,0.952,-0.062119359,negative
151.123,0.863,0.953,0.061166311,positive
156.0846,7.666,0.953,0.061133137,positive
527.2131,0.53,0.953,0.05981191,negative
365.0183,8.227,0.954,-0.05963175,negative
143.0815,5.028,0.955,0.057765664,positive
255.1338,6.666,0.955,0.058550669,positive
237.1241,0.892,0.955,0.058500652,negative
297.134,0.497,0.955,0.057683191,negative
425.1127,0.56,0.955,-0.057373945,negative
212.1032,5.558,0.957,-0.055883734,positive
573.465,1.767,0.957,-0.054810187,positive
377.196,0.515,0.957,0.055917899,negative
280.1183,0.99,0.959,-0.05326846,positive
603.4956,4.873,0.959,0.052257956,positive
289.0903,3.51,0.959,-0.053156818,negative
342.1012,3.76,0.961,0.050029165,negative
191.0662,7.745,0.962,0.048988474,positive
203.0527,5.677,0.962,0.048346682,positive
392.1553,0.566,0.963,-0.047730552,positive
452.1913,0.564,0.963,-0.047244918,positive
934.2803,8.066,0.963,0.046961308,negative
512.2233,3.668,0.965,-0.044839394,positive
359.0346,2.582,0.965,0.045269651,negative
436.155,5.514,0.966,-0.044001794,positive
464.1909,3.664,0.966,-0.044155867,positive
403.1968,4.623,0.966,0.043211238,negative
518.238,0.546,0.967,0.043028775,positive
354.1004,0.685,0.968,-0.041668196,positive
218.9968,3.319,0.968,-0.041187193,negative
76.0758,1.839,0.969,0.040112888,positive
396.1237,4.366,0.97,0.03838619,negative
686.154,3.73,0.97,0.038528893,negative
448.1367,5.06,0.971,0.037842396,positive
357.0822,4.307,0.971,0.036866836,negative
769.3448,0.551,0.973,-0.035050535,negative
580.3266,0.51,0.974,0.033824162,positive
178.0589,0.533,0.974,0.032989506,negative
361.0709,0.548,0.974,-0.03310448,negative
749.3826,0.829,0.975,0.032301331,positive
359.0801,0.561,0.975,0.032277879,negative
307.2016,1.987,0.976,0.031147372,positive
275.0538,5.698,0.976,-0.031415209,negative
907.414,0.559,0.976,0.030511987,negative
195.0875,0.506,0.977,-0.02953819,positive
361.1209,3.29,0.977,-0.028971373,negative
300.1077,6.514,0.978,0.028854644,positive
457.0951,5.947,0.978,0.027988039,negative
342.1553,4.352,0.979,0.027546339,negative
563.2176,0.558,0.979,0.026533939,negative
660.2145,1.234,0.979,-0.027267626,negative
279.1553,8.49,0.98,-0.025185842,positive
181.0838,0.54,0.981,0.024876029,positive
379.0686,4.02,0.981,0.023821377,negative
148.1118,0.543,0.982,-0.023793206,positive
358.1317,0.569,0.984,-0.020633571,positive
499.2904,0.518,0.985,0.018978795,negative
241.1398,7.647,0.986,-0.017640821,positive
274.1827,0.517,0.986,0.018292749,positive
367.1051,4.107,0.986,-0.017686621,negative
458.2017,4.076,0.987,-0.016988417,positive
540.2071,4.419,0.987,0.01619571,positive
441.121,0.557,0.987,0.016768663,negative
375.1345,1.633,0.988,-0.01576905,positive
593.1674,1.005,0.988,0.014912766,negative
143.0816,5.617,0.989,0.014719203,positive
288.1801,0.517,0.989,0.013558938,positive
405.1471,3.381,0.989,0.013537481,negative
302.0868,6.646,0.99,-0.012336737,positive
204.0665,1.41,0.99,0.013304533,negative
533.1721,6.434,0.99,-0.012534756,negative
633.2843,0.555,0.99,0.012917946,negative
773.4545,0.537,0.991,-0.01181645,positive
297.1938,0.496,0.992,-0.010903196,positive
484.2336,3.666,0.992,-0.01016167,positive
611.3131,1.258,0.992,-0.010198588,positive
259.0278,2.431,0.992,-0.010437622,negative
353.1198,4.773,0.992,-0.01058774,negative
389.0906,0.595,0.992,-0.01076544,negative
204.123,1.344,0.993,0.009042968,positive
247.1439,3.672,0.994,0.007404513,positive
272.1603,7.087,0.994,-0.008171294,positive
290.177,2.893,0.994,-0.007567878,positive
213.9815,1.057,0.994,-0.007715033,negative
529.261,0.533,0.994,0.00801519,negative
319.1247,7.989,0.995,-0.006234104,positive
391.2596,1.22,0.995,-0.006627804,positive
219.0629,3.469,0.995,0.007015021,negative
190.1186,6.676,0.996,-0.004587277,positive
199.0825,3.657,0.996,-0.005362523,positive
329.0695,3.881,0.997,-0.003755894,negative
302.1348,8.135,0.998,0.002807835,positive
165.0405,6.233,0.998,0.002393694,negative
179.056,6.344,0.998,-0.002921121,negative
245.1502,0.513,0.999,-0.001629039,positive
201.1243,5.193,0.999,0.00178469,negative
310.1153,3.36,0.999,-6.47E-04,negative
387.0737,5.124,0.999,-9.95E-04,negative
