mz_rt,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
303.1184_6.154,303.1184,6.154,20710.086,303.1184_6.154,303.1184_6.154,1
266.1595_6.173,266.1595,6.173,21026.924,266.1595_6.173,266.1595_6.173,1
596.2694_6.186,596.2694,6.186,502.63895,596.2694_6.186,596.2694_6.186,1
217.1384_6.201,217.1384,6.201,36339.315,217.1384_6.201,217.1384_6.201,1
129.066_6.198,129.066,6.198,503831.84,Cluster_129.066_6.198,129.066_6.198;129.0906_6.198,2
217.13_6.202,217.13,6.202,664044.31,217.13_6.202,217.13_6.202,1
238.1549_6.221,238.1549,6.221,40146.3145,238.1549_6.221,238.1549_6.221,1
436.1964_6.237,436.1964,6.237,502.77705000000003,436.1964_6.237,436.1964_6.237,1
176.103_6.238,176.103,6.238,160399.555,176.103_6.238,176.103_6.238,1
126.022_6.25,126.022,6.25,99088.26550000001,126.022_6.25,126.022_6.25,1
653.2903_6.26,653.2903,6.26,502.8648,653.2903_6.26,653.2903_6.26,1
273.108_6.263,273.108,6.263,47174.844,273.108_6.263,273.108_6.263,1
159.0764_6.269,159.0764,6.269,3192.2998,159.0764_6.269,159.0764_6.269,1
450.2117_6.308,450.2117,6.308,502.77705000000003,450.2117_6.308,450.2117_6.308,1
264.1191_6.316,264.1191,6.316,132102.29499999998,264.1191_6.316,264.1191_6.316,1
516.207_6.311,516.207,6.311,5687.85155,516.207_6.311,516.207_6.311,1
262.1285_6.335,262.1285,6.335,72703.875,262.1285_6.335,262.1285_6.335,1
173.092_6.33,173.092,6.33,39105.3965,173.092_6.33,173.092_6.33,1
247.1289_6.343,247.1289,6.343,31682.028,247.1289_6.343,247.1289_6.343,1
189.1234_6.353,189.1234,6.353,92922.505,189.1234_6.353,189.1234_6.353,1
466.2059_6.417,466.2059,6.417,1256.4233,466.2059_6.417,466.2059_6.417,1
248.1128_6.388,248.1128,6.388,25575.5735,248.1128_6.388,248.1128_6.388,1
118.0612_6.417,118.0612,6.417,404273.32,118.0612_6.417,118.0612_6.417,1
365.1052_6.439,365.1052,6.439,17350.999,Cluster_365.1052_6.439,365.1052_6.439;381.0791_6.447,2
623.2803_6.454,623.2803,6.454,502.63895,623.2803_6.454,623.2803_6.454,1
530.1863_6.452,530.1863,6.452,1795.0358,530.1863_6.452,530.1863_6.452,1
198.1236_6.476,198.1236,6.476,47150.6515,198.1236_6.476,198.1236_6.476,1
367.1497_6.488,367.1497,6.488,26915.7485,367.1497_6.488,367.1497_6.488,1
486.1965_6.502,486.1965,6.502,17343.5205,486.1965_6.502,486.1965_6.502,1
568.1634_6.556,568.1634,6.556,4692.56835,Cluster_568.1634_6.556,552.1895_6.55;568.1634_6.556,2
742.327_6.508,742.327,6.508,502.77705000000003,742.327_6.508,742.327_6.508,1
758.3187_6.536,758.3187,6.536,1317.7158,758.3187_6.536,758.3187_6.536,1
300.1077_6.514,300.1077,6.514,86079.313,300.1077_6.514,300.1077_6.514,1
243.145_6.522,243.145,6.522,17021.944499999998,243.145_6.522,243.145_6.522,1
255.1338_6.529,255.1338,6.529,11862.6515,255.1338_6.529,255.1338_6.529,1
230.1217_6.531,230.1217,6.531,81699.58499999999,230.1217_6.531,230.1217_6.531,1
292.2016_6.535,292.2016,6.535,10597.504,292.2016_6.535,292.2016_6.535,1
315.1773_6.535,315.1773,6.535,7644.566000000001,315.1773_6.535,315.1773_6.535,1
256.0927_6.58,256.0927,6.58,28042.957000000002,256.0927_6.58,256.0927_6.58,1
147.0765_6.582,147.0765,6.582,248298.075,Cluster_147.0765_6.582,130.0499_6.584;147.0765_6.582,2
296.0658_6.593,296.0658,6.593,9858.682,296.0658_6.593,296.0658_6.593,1
270.181_6.589,270.181,6.589,3733.3856,270.181_6.589,270.181_6.589,1
248.113_6.597,248.113,6.597,270178.92000000004,248.113_6.597,248.113_6.597,1
258.1102_6.605,258.1102,6.605,142550.385,258.1102_6.605,258.1102_6.605,1
214.1185_6.612,214.1185,6.612,4217.8117999999995,214.1185_6.612,214.1185_6.612,1
290.1344_6.639,290.1344,6.639,15094.0275,290.1344_6.639,290.1344_6.639,1
175.0713_6.64,175.0713,6.64,31110.891499999998,175.0713_6.64,175.0713_6.64,1
213.0984_6.64,213.0984,6.64,18719.6725,213.0984_6.64,213.0984_6.64,1
302.0868_6.646,302.0868,6.646,19884.368499999997,302.0868_6.646,302.0868_6.646,1
261.1444_6.658,261.1444,6.658,35905.675,261.1444_6.658,261.1444_6.658,1
353.1342_6.675,353.1342,6.675,502.63895,353.1342_6.675,353.1342_6.675,1
244.1291_6.675,244.1291,6.675,38809.335999999996,244.1291_6.675,244.1291_6.675,1
190.1186_6.676,190.1186,6.676,63818.193499999994,190.1186_6.676,190.1186_6.676,1
255.1338_6.666,255.1338,6.666,7731.7841499999995,255.1338_6.666,255.1338_6.666,1
239.1389_6.704,239.1389,6.704,33560.756,239.1389_6.704,239.1389_6.704,1
261.1081_6.704,261.1081,6.704,19835.9755,261.1081_6.704,261.1081_6.704,1
189.1232_6.685,189.1232,6.685,1398.966,189.1232_6.685,189.1232_6.685,1
365.1741_6.723,365.1741,6.723,135652.96000000002,365.1741_6.723,365.1741_6.723,1
248.1129_6.726,248.1129,6.726,109925.677,248.1129_6.726,248.1129_6.726,1
472.1809_6.745,472.1809,6.745,7479.9605,472.1809_6.745,472.1809_6.745,1
239.1389_6.713,239.1389,6.713,31973.879999999997,239.1389_6.713,239.1389_6.713,1
192.0743_6.855,192.0743,6.855,40332.5865,192.0743_6.855,192.0743_6.855,1
170.0932_6.855,170.0932,6.855,2086392.0999999999,Cluster_170.0932_6.855,124.087_6.853;170.0932_6.855,2
457.251_6.86,457.251,6.86,11259.5765,457.251_6.86,457.251_6.86,1
351.1583_6.884,351.1583,6.884,64144.6985,351.1583_6.884,351.1583_6.884,1
229.1293_6.895,229.1293,6.895,99620.68,229.1293_6.895,229.1293_6.895,1
170.1005_6.913,170.1005,6.913,36122.084,170.1005_6.913,170.1005_6.913,1
274.092_6.927,274.092,6.927,26972.456,274.092_6.927,274.092_6.927,1
203.1513_6.974,203.1513,6.974,2763425.35,203.1513_6.974,203.1513_6.974,1
351.1582_7.036,351.1582,7.036,55174.009999999995,351.1582_7.036,351.1582_7.036,1
238.1548_7.049,238.1548,7.049,19144.038999999997,238.1548_7.049,238.1548_7.049,1
262.0379_7.079,262.0379,7.079,44148.998,262.0379_7.079,262.0379_7.079,1
242.161_7.083,242.161,7.083,14839.986499999999,242.161_7.083,242.161_7.083,1
272.1603_7.087,272.1603,7.087,4423.956,272.1603_7.087,272.1603_7.087,1
340.1319_7.149,340.1319,7.149,1270.9828499999999,340.1319_7.149,340.1319_7.149,1
367.0957_7.091,367.0957,7.091,502.63895,Cluster_367.0957_7.091,367.0957_7.091;384.1222_7.093;422.0783_7.091,3
217.1547_7.121,217.1547,7.121,126203.38,217.1547_7.121,217.1547_7.121,1
196.0603_7.154,196.0603,7.154,2243.73755,Cluster_196.0603_7.154,121.0285_7.146;196.0603_7.154;394.0744_7.149;410.048_7.146,4
176.0666_7.162,176.0666,7.162,61698.0095,176.0666_7.162,176.0666_7.162,1
288.1189_7.178,288.1189,7.178,63232.919,288.1189_7.178,288.1189_7.178,1
417.1978_7.183,417.1978,7.183,43446.4865,417.1978_7.183,417.1978_7.183,1
225.1236_7.192,225.1236,7.192,210720.235,225.1236_7.192,225.1236_7.192,1
449.2389_7.195,449.2389,7.195,13777.924500000001,449.2389_7.195,449.2389_7.195,1
353.0261_7.184,353.0261,7.184,503.09625,353.0261_7.184,353.0261_7.184,1
193.1319_7.203,193.1319,7.203,1823.4819000000002,193.1319_7.203,193.1319_7.203,1
256.0926_7.215,256.0926,7.215,10745.742,256.0926_7.215,256.0926_7.215,1
274.1032_7.233,274.1032,7.233,10044.4535,274.1032_7.233,274.1032_7.233,1
272.1239_7.242,272.1239,7.242,15520.682499999999,272.1239_7.242,272.1239_7.242,1
255.1338_7.244,255.1338,7.244,41452.332500000004,255.1338_7.244,255.1338_7.244,1
224.139_7.26,224.139,7.26,94445.53,224.139_7.26,224.139_7.26,1
278.1233_7.262,278.1233,7.262,27429.9485,278.1233_7.262,278.1233_7.262,1
242.077_7.275,242.077,7.275,25858.98,242.077_7.275,242.077_7.275,1
205.0822_7.274,205.0822,7.274,24424.2125,205.0822_7.274,205.0822_7.274,1
369.2493_7.282,369.2493,7.282,22133.9785,369.2493_7.282,369.2493_7.282,1
287.244_7.296,287.244,7.296,53070.049,287.244_7.296,287.244_7.296,1
283.1399_7.299,283.1399,7.299,27247.4885,283.1399_7.299,283.1399_7.299,1
239.1389_7.307,239.1389,7.307,46516.175,239.1389_7.307,239.1389_7.307,1
337.1426_7.325,337.1426,7.325,50453.625,337.1426_7.325,337.1426_7.325,1
373.244_7.33,373.244,7.33,5685.965,373.244_7.33,373.244_7.33,1
209.1284_7.334,209.1284,7.334,49189.585,209.1284_7.334,209.1284_7.334,1
887.3642_7.332,887.3642,7.332,502.77705000000003,887.3642_7.332,887.3642_7.332,1
392.1188_7.332,392.1188,7.332,502.63895,Cluster_392.1188_7.332,392.1188_7.332;397.0738_7.332;413.0473_7.332,3
244.1655_7.349,244.1655,7.349,39582.826499999996,244.1655_7.349,244.1655_7.349,1
357.2497_7.349,357.2497,7.349,207383.695,Cluster_357.2497_7.349,179.1284_7.346;357.2497_7.349,2
292.1687_7.349,292.1687,7.349,3688.2646,292.1687_7.349,292.1687_7.349,1
450.1578_7.375,450.1578,7.375,9443.568500000001,450.1578_7.375,450.1578_7.375,1
285.1557_7.39,285.1557,7.39,111730.4625,285.1557_7.39,285.1557_7.39,1
145.1699_7.412,145.1699,7.412,32009.8445,145.1699_7.412,145.1699_7.412,1
211.1077_7.422,211.1077,7.422,3379.9242000000004,211.1077_7.422,211.1077_7.422,1
318.1769_7.436,318.1769,7.436,19906.447500000002,318.1769_7.436,318.1769_7.436,1
259.1399_7.449,259.1399,7.449,39452.289,259.1399_7.449,259.1399_7.449,1
224.139_7.455,224.139,7.455,76243.4975,224.139_7.455,224.139_7.455,1
367.1528_7.454,367.1528,7.454,3883.48095,367.1528_7.454,367.1528_7.454,1
208.1_7.499,208.1,7.499,1174.8252,208.1_7.499,208.1_7.499,1
203.139_7.531,203.139,7.531,81616.88500000001,203.139_7.531,203.139_7.531,1
175.1523_7.555,175.1523,7.555,32858.8235,175.1523_7.555,175.1523_7.555,1
175.1444_7.562,175.1444,7.562,632932.05,175.1444_7.562,175.1444_7.562,1
130.0863_7.575,130.0863,7.575,62792.44,130.0863_7.575,130.0863_7.575,1
189.1607_7.584,189.1607,7.584,3230693.2,189.1607_7.584,189.1607_7.584,1
260.1969_7.609,260.1969,7.609,146956.005,260.1969_7.609,260.1969_7.609,1
260.1714_7.614,260.1714,7.614,22026.8265,260.1714_7.614,260.1714_7.614,1
189.168_7.64,189.168,7.64,35449.5775,189.168_7.64,189.168_7.64,1
241.1398_7.647,241.1398,7.647,13383.846,241.1398_7.647,241.1398_7.647,1
184.108_7.646,184.108,7.646,45597.2595,184.108_7.646,184.108_7.646,1
241.1296_7.647,241.1296,7.647,171609.68,Cluster_241.1296_7.647,224.1029_7.647;241.1296_7.647;263.111_7.64;279.0853_7.646,4
156.0846_7.666,156.0846,7.666,38154.5975,156.0846_7.666,156.0846_7.666,1
156.0772_7.669,156.0772,7.669,1064362.15,Cluster_156.0772_7.669,110.0713_7.666;156.0772_7.669,2
255.145_7.703,255.145,7.703,26116.6935,255.145_7.703,255.145_7.703,1
205.155_7.708,205.155,7.708,733692.05,205.155_7.708,205.155_7.708,1
205.1634_7.711,205.1634,7.711,36610.4415,205.1634_7.711,205.1634_7.711,1
246.1812_7.713,246.1812,7.713,117327.75200000001,246.1812_7.713,246.1812_7.713,1
170.1004_7.738,170.1004,7.738,36845.478,170.1004_7.738,170.1004_7.738,1
191.139_7.741,191.139,7.741,32257.047,191.139_7.741,191.139_7.741,1
191.0662_7.745,191.0662,7.745,52943.79,191.0662_7.745,191.0662_7.745,1
252.1343_7.787,252.1343,7.787,71484.27249999999,252.1343_7.787,252.1343_7.787,1
170.0932_7.795,170.0932,7.795,3504471.4,170.0932_7.795,170.0932_7.795,1
189.1345_7.821,189.1345,7.821,19198.258,189.1345_7.821,189.1345_7.821,1
161.1285_7.824,161.1285,7.824,57562.4005,161.1285_7.824,161.1285_7.824,1
170.122_7.798,170.122,7.798,118733.518,170.122_7.798,170.122_7.798,1
170.1005_7.836,170.1005,7.836,36515.043999999994,170.1005_7.836,170.1005_7.836,1
159.1496_7.852,159.1496,7.852,1156123.8,159.1496_7.852,159.1496_7.852,1
159.1571_7.853,159.1571,7.853,36518.7385,159.1571_7.853,159.1571_7.853,1
262.1032_7.903,262.1032,7.903,20948.7745,262.1032_7.903,262.1032_7.903,1
304.0483_7.9,304.0483,7.9,19979.7415,304.0483_7.9,304.0483_7.9,1
255.145_7.9,255.145,7.9,7981.70675,255.145_7.9,255.145_7.9,1
247.1398_7.906,247.1398,7.906,58326.2405,247.1398_7.906,247.1398_7.906,1
447.1064_7.905,447.1064,7.905,1186.91745,Cluster_447.1064_7.905,271.0749_7.919;447.1064_7.905,2
255.0466_7.917,255.0466,7.917,9216.555,255.0466_7.917,255.0466_7.917,1
366.1391_7.934,366.1391,7.934,23023.751,366.1391_7.934,366.1391_7.934,1
271.1036_7.939,271.1036,7.939,34329.494999999995,271.1036_7.939,271.1036_7.939,1
219.1338_7.942,219.1338,7.942,42768.84,219.1338_7.942,219.1338_7.942,1
241.1295_7.948,241.1295,7.948,168863.225,Cluster_241.1295_7.948,121.0684_7.945;212.1028_7.94;241.1295_7.948;241.1402_7.947,4
262.1396_7.95,262.1396,7.95,22430.216500000002,262.1396_7.95,262.1396_7.95,1
219.0611_7.946,219.0611,7.946,25876.5065,219.0611_7.946,219.0611_7.946,1
279.1188_7.964,279.1188,7.964,3248.4193999999998,279.1188_7.964,279.1188_7.964,1
284.0796_7.959,284.0796,7.959,18146.131999999998,284.0796_7.959,284.0796_7.959,1
501.6989_7.967,501.6989,7.967,502.63895,501.6989_7.967,501.6989_7.967,1
221.0769_7.97,221.0769,7.97,170836.405,221.0769_7.97,221.0769_7.97,1
319.1247_7.989,319.1247,7.989,21002.782,319.1247_7.989,319.1247_7.989,1
289.1504_7.992,289.1504,7.992,23252.254999999997,289.1504_7.992,289.1504_7.992,1
412.1129_7.998,412.1129,7.998,38561.955,412.1129_7.998,412.1129_7.998,1
204.0866_8.005,204.0866,8.005,29643.851499999997,204.0866_8.005,204.0866_8.005,1
339.1545_7.985,339.1545,7.985,503.27340000000004,339.1545_7.985,339.1545_7.985,1
163.1229_8.006,163.1229,8.006,502.63895,163.1229_8.006,163.1229_8.006,1
262.1032_7.992,262.1032,7.992,17384.5785,262.1032_7.992,262.1032_7.992,1
345.1054_8.017,345.1054,8.017,31830.6425,345.1054_8.017,345.1054_8.017,1
399.1441_8.024,399.1441,8.024,62155.8935,399.1441_8.024,399.1441_8.024,1
299.135_8.024,299.135,8.024,12444.8295,299.135_8.024,299.135_8.024,1
512.197_8.01,512.197,8.01,3876.2246,512.197_8.01,512.197_8.01,1
188.1155_8.031,188.1155,8.031,19278.342,188.1155_8.031,188.1155_8.031,1
559.1264_8.026,559.1264,8.026,502.63895,559.1264_8.026,559.1264_8.026,1
233.1495_8.034,233.1495,8.034,53732.186,233.1495_8.034,233.1495_8.034,1
205.1184_8.039,205.1184,8.039,5388.08155,205.1184_8.039,205.1184_8.039,1
227.1138_8.055,227.1138,8.055,80522.3525,227.1138_8.055,227.1138_8.055,1
607.1285_8.059,607.1285,8.059,1345.5619000000002,Cluster_607.1285_8.059,431.0967_8.053;607.1285_8.059,2
249.0715_8.062,249.0715,8.062,33438.989,249.0715_8.062,249.0715_8.062,1
272.1351_8.064,272.1351,8.064,15413.841,272.1351_8.064,272.1351_8.064,1
248.0876_8.065,248.0876,8.065,30857.5135,248.0876_8.065,248.0876_8.065,1
209.0968_8.083,209.0968,8.083,1253.6104500000001,209.0968_8.083,209.0968_8.083,1
219.0611_8.095,219.0611,8.095,68022.618,Cluster_219.0611_8.095,219.0611_8.095;237.0717_8.1,2
175.119_8.106,175.119,8.106,147232.625,175.119_8.106,175.119_8.106,1
366.139_8.13,366.139,8.13,21523.017,366.139_8.13,366.139_8.13,1
485.1367_8.132,485.1367,8.132,16595.527000000002,485.1367_8.132,485.1367_8.132,1
302.1348_8.135,302.1348,8.135,235276.765,302.1348_8.135,302.1348_8.135,1
353.1703_8.174,353.1703,8.174,13282.3945,353.1703_8.174,353.1703_8.174,1
290.1459_8.196,290.1459,8.196,87732.7305,290.1459_8.196,290.1459_8.196,1
262.1396_8.205,262.1396,8.205,20826.036,262.1396_8.205,262.1396_8.205,1
161.1285_8.241,161.1285,8.241,95537.38,161.1285_8.241,161.1285_8.241,1
147.1129_8.251,147.1129,8.251,124876.61799999999,Cluster_147.1129_8.251,130.0863_8.249;147.1129_8.251,2
434.1419_8.262,434.1419,8.262,10208.1845,434.1419_8.262,434.1419_8.262,1
188.176_8.261,188.176,8.261,574922.78,188.176_8.261,188.176_8.261,1
188.184_8.262,188.184,8.262,34125.994999999995,188.184_8.262,188.184_8.262,1
241.0311_8.284,241.0311,8.284,36910.144499999995,241.0311_8.284,241.0311_8.284,1
263.16_8.312,263.16,8.312,15234.271499999999,263.16_8.312,263.16_8.312,1
314.1708_8.331,314.1708,8.331,14338.653,314.1708_8.331,314.1708_8.331,1
453.1249_8.361,453.1249,8.361,16853.733,453.1249_8.361,453.1249_8.361,1
337.1716_8.371,337.1716,8.371,12710.7615,337.1716_8.371,337.1716_8.371,1
218.1498_8.373,218.1498,8.373,7170.1001,218.1498_8.373,218.1498_8.373,1
307.161_8.376,307.161,8.376,23802.032,307.161_8.376,307.161_8.376,1
161.1285_8.436,161.1285,8.436,94307.36,161.1285_8.436,161.1285_8.436,1
293.1706_8.464,293.1706,8.464,27219.894500000002,293.1706_8.464,293.1706_8.464,1
279.1553_8.49,279.1553,8.49,60463.435,279.1553_8.49,279.1553_8.49,1
291.1297_8.546,291.1297,8.546,21103.499,291.1297_8.546,291.1297_8.546,1
281.1705_8.579,281.1705,8.579,20396.344,281.1705_8.579,281.1705_8.579,1
675.8656_8.615,675.8656,8.615,502.93235000000004,675.8656_8.615,675.8656_8.615,1
347.2285_8.662,347.2285,8.662,18608.282,347.2285_8.662,347.2285_8.662,1
319.1611_8.704,319.1611,8.704,29108.0205,319.1611_8.704,319.1611_8.704,1
357.2241_8.731,357.2241,8.731,19463.7615,357.2241_8.731,357.2241_8.731,1
355.1544_8.85,355.1544,8.85,29715.3825,355.1544_8.85,355.1544_8.85,1
295.1498_8.885,295.1498,8.885,15871.4305,295.1498_8.885,295.1498_8.885,1
232.1403_9.087,232.1403,9.087,32618.651,232.1403_9.087,232.1403_9.087,1
325.1604_9.129,325.1604,9.129,34684.548500000004,325.1604_9.129,325.1604_9.129,1
363.1162_9.13,363.1162,9.13,25776.612999999998,363.1162_9.13,363.1162_9.13,1
487.213_9.393,487.213,9.393,24737.7345,Cluster_487.213_9.393,487.213_9.393;525.1687_9.395,2
298.1873_9.502,298.1873,9.502,88196.035,298.1873_9.502,298.1873_9.502,1
