m/z	rt	p-value	t-score
805.2203	4.324	0.488	-0.720328433549307
833.2896	4.053	0.488	-0.720328433549307
853.3185	7.746	0.347	-0.9874974274917891
87.0451	2.052	0.00896	-3.2337327749157194
88.0403	6.143	0.317	1.0522582472689492
907.414	0.559	0.976	0.030511986884697737
909.4292	0.56	0.155	-1.540252882606929
923.4088	0.576	0.182	-1.435011718974045
934.2803	8.066	0.963	0.046961308211341056
96.9696	7.956	0.0331	-2.469511497296037
97.9594	8.026	0.789	0.2743917355990009
99.0451	0.903	0.682	-0.4220738588444996
99.0451	1.601	0.0179	-2.829747119371695
